ticker,fiscal_date_ending,reported_date,availability_date,point_in_time_usable,provider,eps_surprise,eps_surprise_pct,positive_surprise_flag,negative_surprise_flag,surprise_magnitude_abs,trailing_4q_avg_surprise_pct,trailing_4q_positive_surprise_rate,trailing_8q_avg_surprise_pct,surprise_acceleration,days_since_last_earnings,earnings_event_recency_bucket,estimate_revision_proxy
AMAT,2005-01-31,2005-02-15,2005-02-15,True,alpha_vantage,0.01,6.25,1,0,0.01,18.408925,1.0,-16.295537,2.4038,90,0,
AMAT,2005-04-30,2005-05-17,2005-05-17,True,alpha_vantage,0.01,5.8824,1,0,0.01,7.471425,1.0,21.860713,-0.3676,91,0,
AMAT,2005-07-31,2005-08-16,2005-08-16,True,alpha_vantage,0.01,7.1429,1,0,0.01,4.99465,1.0,16.346013,1.2605,91,0,
AMAT,2005-10-31,2005-11-16,2005-11-16,True,alpha_vantage,0.01,7.1429,1,0,0.01,5.780375,1.0,14.113875,0.0,92,0,
AMAT,2006-01-31,2006-02-15,2006-02-15,True,alpha_vantage,0.02,11.7647,1,0,0.02,6.60455,1.0,12.506737,4.6218,91,0,
AMAT,2006-04-30,2006-05-16,2006-05-16,True,alpha_vantage,0.03,13.0435,1,0,0.03,7.983225,1.0,7.727325,1.2788,90,0,
AMAT,2006-07-31,2006-08-15,2006-08-15,True,alpha_vantage,0.03,10.0,1,0,0.03,9.7735,1.0,7.384075,-3.0435,91,0,
AMAT,2006-10-31,2006-11-15,2006-11-15,True,alpha_vantage,-0.01,-3.2258,0,1,0.01,10.487775,1.0,8.134075,-13.2258,92,0,
AMAT,2007-01-31,2007-02-13,2007-02-13,True,alpha_vantage,0.0,0.0,0,0,0.0,7.8956,0.75,7.250075,3.2258,90,0,
AMAT,2007-04-30,2007-05-15,2007-05-15,True,alpha_vantage,0.06,21.4286,1,0,0.06,4.954425,0.5,6.468825,21.4286,91,0,
AMAT,2007-07-31,2007-08-14,2007-08-14,True,alpha_vantage,0.02,6.25,1,0,0.02,7.0507,0.5,8.4121,-15.1786,91,0,
AMAT,2007-10-31,2007-11-14,2007-11-14,True,alpha_vantage,0.02,6.8966,1,0,0.02,6.1132,0.5,8.300487,0.6466,92,0,
AMAT,2008-01-31,2008-02-12,2008-02-12,True,alpha_vantage,0.03,15.0,1,0,0.03,8.6438,0.75,8.2697,8.1034,90,0,
AMAT,2008-04-30,2008-05-13,2008-05-13,True,alpha_vantage,0.02,9.0909,1,0,0.02,12.3938,1.0,8.674112,-5.9091,91,0,
AMAT,2008-07-31,2008-08-12,2008-08-12,True,alpha_vantage,0.0,0.0,0,0,0.0,9.309375,1.0,8.180037,-9.0909,91,0,
AMAT,2008-10-31,2008-11-12,2008-11-12,True,alpha_vantage,0.04,28.5714,1,0,0.04,7.746875,0.75,6.930038,28.5714,92,0,
AMAT,2009-01-31,2009-02-10,2009-02-10,True,alpha_vantage,0.0,,0,0,0.0,13.165575,0.75,10.904687,,90,0,
AMAT,2009-04-30,2009-05-12,2009-05-12,True,alpha_vantage,-0.02,-20.0,0,1,0.02,13.165575,0.75,10.904687,-48.5714,91,0,
AMAT,2009-07-31,2009-08-11,2009-08-11,True,alpha_vantage,0.05,62.5,1,0,0.05,4.415575,0.5,8.404687,82.5,91,0,
AMAT,2009-10-31,2009-11-11,2009-11-11,True,alpha_vantage,0.08,266.6667,1,0,0.08,17.76785,0.5,13.538612,204.1667,92,0,
AMAT,2010-01-31,2010-02-17,2010-02-17,True,alpha_vantage,0.0,0.0,0,0,0.0,84.434525,0.75,46.0907,-266.6667,98,0,
AMAT,2010-04-30,2010-05-19,2010-05-19,True,alpha_vantage,0.01,4.7619,1,0,0.01,77.291675,0.5,45.228625,4.7619,91,0,
AMAT,2010-07-31,2010-08-18,2010-08-18,True,alpha_vantage,0.04,16.0,1,0,0.04,83.48215,0.75,43.948862,11.2381,91,0,
AMAT,2010-10-31,2010-11-17,2010-11-17,True,alpha_vantage,0.05,16.129,1,0,0.05,71.85715,0.75,44.8125,0.129,91,0,
AMAT,2011-01-31,2011-02-24,2011-02-24,True,alpha_vantage,0.03,9.0909,1,0,0.03,9.222725,0.75,46.828625,-7.0381,99,0,
AMAT,2011-04-30,2011-05-24,2011-05-24,True,alpha_vantage,0.01,2.7027,1,0,0.01,11.49545,1.0,44.393563,-6.3882,89,0,
AMAT,2011-07-31,2011-08-24,2011-08-24,True,alpha_vantage,0.02,6.0606,1,0,0.02,10.98065,1.0,47.2314,3.3579,92,0,
AMAT,2011-10-31,2011-11-16,2011-11-16,True,alpha_vantage,0.02,10.5263,1,0,0.02,8.4958,1.0,40.176475,4.4657,84,0,
AMAT,2012-01-31,2012-02-16,2012-02-16,True,alpha_vantage,0.06,50.0,1,0,0.06,7.095125,1.0,8.158925,39.4737,92,0,
AMAT,2012-04-30,2012-05-17,2012-05-17,True,alpha_vantage,0.03,12.5,1,0,0.03,17.3224,1.0,14.408925,-37.5,91,0,
AMAT,2012-07-31,2012-08-15,2012-08-15,True,alpha_vantage,0.02,9.0909,1,0,0.02,19.771725,1.0,15.376188,-3.4091,90,0,
AMAT,2012-10-31,2012-11-15,2012-11-15,True,alpha_vantage,0.03,100.0,1,0,0.03,20.5293,1.0,14.51255,90.9091,92,0,
AMAT,2013-01-31,2013-02-13,2013-02-13,True,alpha_vantage,0.03,100.0,1,0,0.03,42.897725,1.0,24.996425,0.0,90,0,
AMAT,2013-04-30,2013-05-16,2013-05-16,True,alpha_vantage,0.03,23.0769,1,0,0.03,55.397725,1.0,36.360062,-76.9231,92,0,
AMAT,2013-07-31,2013-08-15,2013-08-15,True,alpha_vantage,-0.02,-10.0,0,1,0.02,58.04195,1.0,38.906838,-33.0769,91,0,
AMAT,2013-10-31,2013-11-14,2013-11-14,True,alpha_vantage,0.01,5.5556,1,0,0.01,53.269225,0.75,36.899262,15.5556,91,0,
AMAT,2014-01-31,2014-02-12,2014-02-12,True,alpha_vantage,0.01,4.5455,1,0,0.01,29.658125,0.75,36.277925,-1.0101,90,0,
AMAT,2014-04-30,2014-05-15,2014-05-15,True,alpha_vantage,0.01,3.7037,1,0,0.01,5.7945,0.75,30.596113,-0.8418,92,0,
AMAT,2014-07-31,2014-08-14,2014-08-14,True,alpha_vantage,0.01,3.7037,1,0,0.01,0.9512,0.75,29.496575,0.0,91,0,
AMAT,2014-10-31,2014-11-13,2014-11-13,True,alpha_vantage,0.0,0.0,0,0,0.0,4.377125,1.0,28.823175,-3.7037,91,0,
AMAT,2015-01-31,2015-02-11,2015-02-11,True,alpha_vantage,0.0,0.0,0,0,0.0,2.988225,0.75,16.323175,0.0,90,0,
AMAT,2015-04-30,2015-05-14,2015-05-14,True,alpha_vantage,0.01,3.5714,1,0,0.01,1.85185,0.5,3.823175,3.5714,92,0,
AMAT,2015-07-31,2015-08-13,2015-08-13,True,alpha_vantage,0.0,0.0,0,0,0.0,1.818775,0.5,1.384988,-3.5714,91,0,
AMAT,2015-10-31,2015-11-12,2015-11-12,True,alpha_vantage,0.0,0.0,0,0,0.0,0.89285,0.25,2.634987,0.0,91,0,
AMAT,2016-01-31,2016-02-18,2016-02-18,True,alpha_vantage,0.01,4.0,1,0,0.01,0.89285,0.25,1.940538,4.0,98,0,
AMAT,2016-04-30,2016-05-19,2016-05-19,True,alpha_vantage,0.02,6.25,1,0,0.02,1.89285,0.5,1.87235,2.25,91,0,
AMAT,2016-07-31,2016-08-18,2016-08-18,True,alpha_vantage,0.02,4.1667,1,0,0.02,2.5625,0.5,2.190638,-2.0833,91,0,
AMAT,2016-10-31,2016-11-17,2016-11-17,True,alpha_vantage,0.01,1.5385,1,0,0.01,3.604175,0.75,2.248512,-2.6282,91,0,
AMAT,2017-01-31,2017-02-15,2017-02-15,True,alpha_vantage,0.01,1.5152,1,0,0.01,3.9888,1.0,2.440825,-0.0233,90,0,
AMAT,2017-04-30,2017-05-18,2017-05-18,True,alpha_vantage,0.03,3.9474,1,0,0.03,3.3676,1.0,2.630225,2.4322,92,0,
AMAT,2017-07-31,2017-08-17,2017-08-17,True,alpha_vantage,0.03,3.6145,1,0,0.03,2.79195,1.0,2.677225,-0.3329,91,0,
AMAT,2017-10-31,2017-11-16,2017-11-16,True,alpha_vantage,0.03,3.3333,1,0,0.03,2.6539,1.0,3.129037,-0.2812,91,0,
AMAT,2018-01-31,2018-02-14,2018-02-14,True,alpha_vantage,0.08,8.1633,1,0,0.08,3.1026,1.0,3.5457,4.83,90,0,
AMAT,2018-04-30,2018-05-17,2018-05-17,True,alpha_vantage,0.07,6.087,1,0,0.07,4.764625,1.0,4.066113,-2.0763,92,0,
AMAT,2018-07-31,2018-08-16,2018-08-16,True,alpha_vantage,0.04,3.4483,1,0,0.04,5.299525,1.0,4.045737,-2.6387,91,0,
AMAT,2018-10-31,2018-11-15,2018-11-15,True,alpha_vantage,0.0,0.0,0,0,0.0,5.257975,1.0,3.955938,-3.4483,91,0,
AMAT,2019-01-31,2019-02-14,2019-02-14,True,alpha_vantage,0.02,2.5316,1,0,0.02,4.42465,0.75,3.763625,2.5316,91,0,
AMAT,2019-04-30,2019-05-16,2019-05-16,True,alpha_vantage,0.04,6.0606,1,0,0.04,3.016725,0.75,3.890675,3.529,91,0,
AMAT,2019-07-31,2019-08-15,2019-08-15,True,alpha_vantage,0.04,5.7143,1,0,0.04,3.010125,0.75,4.154825,-0.3463,91,0,
AMAT,2019-10-31,2019-11-14,2019-11-14,True,alpha_vantage,0.04,5.2632,1,0,0.04,3.576625,0.75,4.4173,-0.4511,91,0,
AMAT,2020-01-31,2020-02-12,2020-02-12,True,alpha_vantage,0.05,5.3763,1,0,0.05,4.892425,1.0,4.658537,0.1131,90,0,
AMAT,2020-04-30,2020-05-14,2020-05-14,True,alpha_vantage,0.0,0.0,0,0,0.0,5.6036,1.0,4.310162,-5.3763,92,0,
AMAT,2020-07-31,2020-08-13,2020-08-13,True,alpha_vantage,0.11,11.5789,1,0,0.11,4.08845,0.75,3.549288,11.5789,91,0,
AMAT,2020-10-31,2020-11-12,2020-11-12,True,alpha_vantage,0.08,6.8376,1,0,0.08,5.5546,0.75,4.565613,-4.7413,91,0,
AMAT,2021-01-31,2021-02-18,2021-02-18,True,alpha_vantage,0.11,8.5937,1,0,0.11,5.9482,0.75,5.420312,1.7561,98,0,
AMAT,2021-04-30,2021-05-20,2021-05-20,True,alpha_vantage,0.12,7.947,1,0,0.12,6.75255,0.75,6.178075,-0.6467,91,0,
AMAT,2021-07-31,2021-08-19,2021-08-19,True,alpha_vantage,0.12,6.7416,1,0,0.12,8.7393,1.0,6.413875,-1.2054,91,0,
AMAT,2021-10-31,2021-11-18,2021-11-18,True,alpha_vantage,-0.02,-1.0204,0,1,0.02,7.529975,1.0,6.542288,-7.762,91,0,
AMAT,2022-01-31,2022-02-16,2022-02-16,True,alpha_vantage,0.04,2.1622,1,0,0.04,5.565475,0.75,5.756838,3.1826,90,0,
AMAT,2022-04-30,2022-05-19,2022-05-19,True,alpha_vantage,-0.05,-2.6316,0,1,0.05,3.9576,0.75,5.355075,-4.7938,92,0,
AMAT,2022-07-31,2022-08-18,2022-08-18,True,alpha_vantage,0.16,8.9888,1,0,0.16,1.31295,0.5,5.026125,11.6204,91,0,
AMAT,2022-10-31,2022-11-17,2022-11-17,True,alpha_vantage,0.29,16.6667,1,0,0.29,1.87475,0.5,4.702362,7.6779,91,0,
AMAT,2023-01-31,2023-02-16,2023-02-16,True,alpha_vantage,0.11,5.7292,1,0,0.11,6.296525,0.75,5.931,-10.9375,91,0,
AMAT,2023-04-30,2023-05-18,2023-05-18,True,alpha_vantage,0.17,9.2896,1,0,0.17,7.188275,0.75,5.572938,3.5604,91,0,
AMAT,2023-07-31,2023-08-17,2023-08-17,True,alpha_vantage,0.15,8.5714,1,0,0.15,10.168575,1.0,5.740762,-0.7182,91,0,
AMAT,2023-10-31,2023-11-16,2023-11-16,True,alpha_vantage,0.13,6.5327,1,0,0.13,10.064225,1.0,5.969487,-2.0387,91,0,
AMAT,2024-01-31,2024-02-15,2024-02-15,True,alpha_vantage,0.22,11.5183,1,0,0.22,7.530725,1.0,6.913625,4.9856,91,0,
AMAT,2024-04-30,2024-05-16,2024-05-16,True,alpha_vantage,0.1,5.0251,1,0,0.1,8.978,1.0,8.083137,-6.4932,91,0,
AMAT,2024-07-31,2024-08-15,2024-08-15,True,alpha_vantage,0.09,4.4335,1,0,0.09,7.911875,1.0,9.040225,-0.5916,91,0,
AMAT,2024-10-31,2024-11-14,2024-11-14,True,alpha_vantage,0.13,5.9361,1,0,0.13,6.8774,1.0,8.470812,1.5026,91,0,
AMAT,2025-01-31,2025-02-13,2025-02-13,True,alpha_vantage,0.08,3.4783,1,0,0.08,6.72825,1.0,7.129487,-2.4578,91,0,
AMAT,2025-04-30,2025-05-15,2025-05-15,True,alpha_vantage,0.08,3.4632,1,0,0.08,4.71825,1.0,6.848125,-0.0151,91,0,
AMAT,2025-07-31,2025-08-14,2025-08-14,True,alpha_vantage,0.12,5.0847,1,0,0.12,4.327775,1.0,6.119825,1.6215,91,0,
AMAT,2025-10-31,2025-12-12,2025-12-12,True,alpha_vantage,0.08,3.8278,1,0,0.08,4.490575,1.0,5.683987,-1.2569,120,0,
AMAT,2026-01-31,2026-02-12,2026-02-12,True,alpha_vantage,0.17,7.6923,1,0,0.17,3.9635,1.0,5.345875,3.8645,62,0,
AMAT,2026-04-30,2026-05-14,2026-05-14,True,alpha_vantage,0.17,6.3197,1,0,0.17,5.017,1.0,4.867625,-1.3726,91,0,
AMD,1996-03-31,1996-04-09,1996-04-09,True,alpha_vantage,-0.06,-40.0,0,1,0.06,,,,,,0,
AMD,1996-06-30,1996-07-10,1996-07-10,True,alpha_vantage,-0.05,-45.4545,0,1,0.05,-40.0,0.0,-40.0,-5.4545,92,0,
AMD,1996-09-30,1996-10-07,1996-10-07,True,alpha_vantage,0.06,33.3333,1,0,0.06,-42.72725,0.0,-42.72725,78.7878,89,0,
AMD,1996-12-31,1997-01-13,1997-01-13,True,alpha_vantage,0.03,30.0,1,0,0.03,-17.373733,0.3333,-17.373733,-3.3333,98,0,
AMD,1997-03-31,1997-04-07,1997-04-07,True,alpha_vantage,0.06,600.0,1,0,0.06,-5.5303,0.5,-5.5303,570.0,84,0,
AMD,1997-06-30,1997-07-08,1997-07-08,True,alpha_vantage,-0.06,-60.0,0,1,0.06,154.4697,0.75,115.57576,-660.0,92,0,
AMD,1997-09-30,1997-10-07,1997-10-07,True,alpha_vantage,-0.06,-120.0,0,1,0.06,150.833325,0.75,86.313133,-60.0,91,0,
AMD,1997-12-31,1998-01-13,1998-01-13,True,alpha_vantage,0.03,42.8571,1,0,0.03,112.5,0.5,56.839829,162.8571,98,0,
AMD,1998-03-31,1998-04-07,1998-04-07,True,alpha_vantage,-0.07,-58.3333,0,1,0.07,115.714275,0.5,55.091988,-101.1904,84,0,
AMD,1998-06-30,1998-07-08,1998-07-08,True,alpha_vantage,-0.11,-100.0,0,1,0.11,-48.86905,0.25,52.800325,-41.6667,92,0,
AMD,1998-09-30,1998-10-06,1998-10-06,True,alpha_vantage,0.08,114.2857,1,0,0.08,-58.86905,0.25,45.982138,214.2857,90,0,
AMD,1998-12-31,1999-01-13,1999-01-13,True,alpha_vantage,-0.05,-55.5556,0,1,0.05,-0.297625,0.5,56.101188,-169.8413,99,0,
AMD,1999-03-31,1999-04-14,1999-04-14,True,alpha_vantage,-0.02,-5.2632,0,1,0.02,-24.9008,0.25,45.406737,50.2924,91,0,
AMD,1999-06-30,1999-07-14,1999-07-14,True,alpha_vantage,0.09,14.0625,1,0,0.09,-11.633275,0.25,-30.251162,19.3257,91,0,
AMD,1999-09-30,1999-10-06,1999-10-06,True,alpha_vantage,0.1,21.7391,1,0,0.1,16.88235,0.5,-20.99335,7.6766,84,0,
AMD,1999-12-31,2000-01-20,2000-01-20,True,alpha_vantage,0.12,1200.0,1,0,0.12,-6.2543,0.5,-3.275962,1178.2609,106,0,
AMD,2000-03-31,2000-04-12,2000-04-12,True,alpha_vantage,0.31,119.2308,1,0,0.31,307.6346,0.75,141.3669,-1080.7692,83,0,
AMD,2000-06-30,2000-07-19,2000-07-19,True,alpha_vantage,0.05,8.9286,1,0,0.05,338.7581,1.0,163.562412,-110.3022,98,0,
AMD,2000-09-30,2000-10-11,2000-10-11,True,alpha_vantage,0.02,3.2258,1,0,0.02,337.474625,1.0,177.178487,-5.7028,84,0,
AMD,2000-12-31,2001-01-17,2001-01-17,True,alpha_vantage,-0.02,-3.6364,0,1,0.02,332.8463,1.0,163.296,-6.8622,98,0,
AMD,2001-03-31,2001-04-18,2001-04-18,True,alpha_vantage,0.04,12.1212,1,0,0.04,31.9372,0.75,169.7859,15.7576,91,0,
AMD,2001-06-30,2001-07-12,2001-07-12,True,alpha_vantage,0.01,25.0,1,0,0.01,5.1598,0.75,171.95895,12.8788,85,0,
AMD,2001-09-30,2001-10-17,2001-10-17,True,alpha_vantage,0.0,0.0,0,0,0.0,9.17765,0.75,173.326137,-25.0,97,0,
AMD,2001-12-31,2002-01-16,2002-01-16,True,alpha_vantage,0.13,72.2222,1,0,0.13,8.3712,0.5,170.60875,72.2222,91,0,
AMD,2002-03-31,2002-04-17,2002-04-17,True,alpha_vantage,0.03,50.0,1,0,0.03,27.33585,0.75,29.636525,-22.2222,91,0,
AMD,2002-06-30,2002-07-17,2002-07-17,True,alpha_vantage,-0.1,-22.7273,0,1,0.1,36.80555,0.75,20.982675,-72.7273,91,0,
AMD,2002-09-30,2002-10-16,2002-10-16,True,alpha_vantage,-0.07,-10.4478,0,1,0.07,24.873725,0.5,17.025688,12.2795,91,0,
AMD,2002-12-31,2003-01-16,2003-01-16,True,alpha_vantage,-0.25,-58.1395,0,1,0.25,22.261775,0.5,15.316488,-47.6917,92,0,
AMD,2003-03-31,2003-04-16,2003-04-16,True,alpha_vantage,0.07,14.2857,1,0,0.07,-10.32865,0.25,8.5036,72.4252,90,0,
AMD,2003-06-30,2003-07-16,2003-07-16,True,alpha_vantage,0.15,27.2727,1,0,0.15,-19.257225,0.25,8.774163,12.987,91,0,
AMD,2003-09-30,2003-10-16,2003-10-16,True,alpha_vantage,0.25,69.4444,1,0,0.25,-6.757225,0.5,9.05825,42.1717,92,0,
AMD,2003-12-31,2004-01-20,2004-01-20,True,alpha_vantage,0.05,125.0,1,0,0.05,13.215825,0.75,17.7388,55.5556,96,0,
AMD,2004-03-31,2004-04-14,2004-04-14,True,alpha_vantage,0.09,300.0,1,0,0.09,59.0007,1.0,24.336025,175.0,85,0,
AMD,2004-06-30,2004-07-14,2004-07-14,True,alpha_vantage,0.0,0.0,0,0,0.0,130.429275,1.0,55.586025,-300.0,91,0,
AMD,2004-09-30,2004-10-07,2004-10-07,True,alpha_vantage,0.0,0.0,0,0,0.0,123.6111,0.75,58.426938,0.0,85,0,
AMD,2004-12-31,2005-01-18,2005-01-18,True,alpha_vantage,-0.02,-28.5714,0,1,0.02,106.25,0.5,59.732912,-28.5714,103,0,
AMD,2005-03-31,2005-04-13,2005-04-13,True,alpha_vantage,-0.06,-300.0,0,1,0.06,67.85715,0.25,63.428925,-271.4286,85,0,
AMD,2005-06-30,2005-07-13,2005-07-13,True,alpha_vantage,0.08,160.0,1,0,0.08,-82.14285,0.0,24.143213,460.0,91,0,
AMD,2005-09-30,2005-10-11,2005-10-11,True,alpha_vantage,0.1,125.0,1,0,0.1,-42.14285,0.25,40.734125,-35.0,90,0,
AMD,2005-12-31,2006-01-18,2006-01-18,True,alpha_vantage,0.19,73.0769,1,0,0.19,-10.89285,0.5,47.678575,-51.9231,99,0,
AMD,2006-03-31,2006-04-12,2006-04-12,True,alpha_vantage,0.12,40.0,1,0,0.12,14.519225,0.75,41.188187,-33.0769,84,0,
AMD,2006-06-30,2006-07-20,2006-07-20,True,alpha_vantage,-0.02,-10.0,0,1,0.02,99.519225,1.0,8.688187,-50.0,99,0,
AMD,2006-09-30,2006-10-18,2006-10-18,True,alpha_vantage,0.0,0.0,0,0,0.0,57.019225,0.75,7.438187,10.0,90,0,
AMD,2006-12-31,2007-01-23,2007-01-23,True,alpha_vantage,-0.16,-133.3333,0,1,0.16,25.769225,0.5,7.438187,-133.3333,97,0,
AMD,2007-03-31,2007-04-19,2007-04-19,True,alpha_vantage,-0.47,-109.3023,0,1,0.47,-25.833325,0.25,-5.65705,24.031,86,0,
AMD,2007-06-30,2007-07-19,2007-07-19,True,alpha_vantage,-0.13,-16.4557,0,1,0.13,-63.1589,0.0,18.180162,92.8466,91,0,
AMD,2007-09-30,2007-10-18,2007-10-18,True,alpha_vantage,0.12,19.6721,1,0,0.12,-64.772825,0.0,-3.8768,36.1278,91,0,
AMD,2007-12-31,2008-01-17,2008-01-17,True,alpha_vantage,0.16,48.4848,1,0,0.16,-59.8548,0.25,-17.042788,28.8127,91,0,
AMD,2008-03-31,2008-04-17,2008-04-17,True,alpha_vantage,-0.04,-8.5106,0,1,0.04,-14.400275,0.5,-20.1168,-56.9954,91,0,
AMD,2008-06-30,2008-07-17,2008-07-17,True,alpha_vantage,-0.08,-15.3846,0,1,0.08,10.79765,0.5,-26.180625,-6.874,91,0,
AMD,2008-09-30,2008-10-16,2008-10-16,True,alpha_vantage,0.21,53.8462,1,0,0.21,11.065425,0.5,-26.8537,69.2308,91,0,
AMD,2008-12-31,2009-01-22,2009-01-22,True,alpha_vantage,-0.13,-23.2143,0,1,0.13,19.60895,0.5,-20.122925,-77.0605,98,0,
AMD,2009-03-31,2009-04-21,2009-04-21,True,alpha_vantage,0.01,1.5873,1,0,0.01,1.684175,0.25,-6.35805,24.8016,89,0,
AMD,2009-06-30,2009-07-21,2009-07-21,True,alpha_vantage,-0.11,-21.5686,0,1,0.11,4.20865,0.5,7.50315,-23.1559,91,0,
AMD,2009-09-30,2009-10-15,2009-10-15,True,alpha_vantage,0.27,60.0,1,0,0.27,2.66265,0.5,6.864038,81.5686,86,0,
AMD,2009-12-31,2010-01-21,2010-01-21,True,alpha_vantage,-0.03,-60.0,0,1,0.03,4.2011,0.5,11.905025,-120.0,98,0,
AMD,2010-03-31,2010-04-15,2010-04-15,True,alpha_vantage,0.13,185.7143,1,0,0.13,-4.995325,0.5,-1.655575,245.7143,84,0,
AMD,2010-06-30,2010-07-15,2010-07-15,True,alpha_vantage,0.05,83.3333,1,0,0.05,41.036425,0.5,22.622537,-102.381,91,0,
AMD,2010-09-30,2010-10-14,2010-10-14,True,alpha_vantage,0.07,87.5,1,0,0.07,67.2619,0.75,34.962275,4.1667,91,0,
AMD,2010-12-31,2011-01-20,2011-01-20,True,alpha_vantage,0.03,27.2727,1,0,0.03,74.1369,0.75,39.169,-60.2273,98,0,
AMD,2011-03-31,2011-04-21,2011-04-21,True,alpha_vantage,0.03,60.0,1,0,0.03,95.955075,1.0,45.479875,32.7273,91,0,
AMD,2011-06-30,2011-07-21,2011-07-21,True,alpha_vantage,0.01,12.5,1,0,0.01,64.5265,1.0,52.781463,-47.5,91,0,
AMD,2011-09-30,2011-10-27,2011-10-27,True,alpha_vantage,0.05,50.0,1,0,0.05,46.818175,1.0,57.040037,37.5,98,0,
AMD,2011-12-31,2012-01-24,2012-01-24,True,alpha_vantage,0.03,18.75,1,0,0.03,37.443175,1.0,55.790037,-31.25,89,0,
AMD,2012-03-31,2012-04-19,2012-04-19,True,alpha_vantage,0.03,33.3333,1,0,0.03,35.3125,1.0,65.633787,14.5833,86,0,
AMD,2012-06-30,2012-07-19,2012-07-19,True,alpha_vantage,-0.01,-14.2857,0,1,0.01,28.645825,1.0,46.586163,-47.619,91,0,
AMD,2012-09-30,2012-10-18,2012-10-18,True,alpha_vantage,-0.04,-25.0,0,1,0.04,21.9494,0.75,34.383787,-10.7143,91,0,
AMD,2012-12-31,2013-01-22,2013-01-22,True,alpha_vantage,0.07,33.3333,1,0,0.07,3.1994,0.5,20.321288,58.3333,96,0,
AMD,2013-03-31,2013-04-18,2013-04-18,True,alpha_vantage,0.04,23.5294,1,0,0.04,6.845225,0.5,21.078862,-9.8039,86,0,
AMD,2013-06-30,2013-07-18,2013-07-18,True,alpha_vantage,0.03,25.0,1,0,0.03,4.39425,0.5,16.520038,1.4706,91,0,
AMD,2013-09-30,2013-10-17,2013-10-17,True,alpha_vantage,0.02,100.0,1,0,0.02,14.215675,0.75,18.082538,75.0,91,0,
AMD,2013-12-31,2014-01-21,2014-01-21,True,alpha_vantage,0.0,0.0,0,0,0.0,45.465675,1.0,24.332538,-100.0,96,0,
AMD,2014-03-31,2014-04-17,2014-04-17,True,alpha_vantage,0.01,100.0,1,0,0.01,37.13235,0.75,21.988788,100.0,86,0,
AMD,2014-06-30,2014-07-17,2014-07-17,True,alpha_vantage,-0.01,-33.3333,0,1,0.01,56.25,0.75,30.322125,-133.3333,91,0,
AMD,2014-09-30,2014-10-16,2014-10-16,True,alpha_vantage,-0.01,-25.0,0,1,0.01,41.666675,0.5,27.941175,8.3333,91,0,
AMD,2014-12-31,2015-01-20,2015-01-20,True,alpha_vantage,-0.1,-1000.0,0,1,0.1,10.416675,0.25,27.941175,-975.0,96,0,
AMD,2015-03-31,2015-04-16,2015-04-16,True,alpha_vantage,-0.03,-50.0,0,1,0.03,-239.583325,0.25,-101.225487,950.0,86,0,
AMD,2015-06-30,2015-07-16,2015-07-16,True,alpha_vantage,-0.01,-6.25,0,1,0.01,-277.083325,0.0,-110.416663,43.75,91,0,
AMD,2015-09-30,2015-10-15,2015-10-15,True,alpha_vantage,-0.05,-41.6667,0,1,0.05,-270.3125,0.0,-114.322913,-35.4167,91,0,
AMD,2015-12-31,2016-01-19,2016-01-19,True,alpha_vantage,0.0,0.0,0,0,0.0,-274.479175,0.0,-132.03125,41.6667,96,0,
AMD,2016-03-31,2016-04-21,2016-04-21,True,alpha_vantage,0.01,7.6923,1,0,0.01,-24.479175,0.0,-132.03125,7.6923,93,0,
AMD,2016-06-30,2016-07-21,2016-07-21,True,alpha_vantage,0.04,44.4444,1,0,0.04,-10.0561,0.25,-143.569713,36.7521,91,0,
AMD,2016-09-30,2016-10-20,2016-10-20,True,alpha_vantage,0.026,650.0,1,0,0.026,2.6175,0.5,-133.8475,605.5556,91,0,
AMD,2016-12-31,2017-01-31,2017-01-31,True,alpha_vantage,0.01,50.0,1,0,0.01,175.534175,0.75,-49.4725,-600.0,103,0,
AMD,2017-03-31,2017-05-01,2017-05-01,True,alpha_vantage,0.0,0.0,0,0,0.0,188.034175,1.0,81.7775,-50.0,90,0,
AMD,2017-06-30,2017-07-25,2017-07-25,True,alpha_vantage,0.0197,6566.6667,1,0,0.0197,186.1111,0.75,88.0275,6566.6667,85,0,
AMD,2017-09-30,2017-10-24,2017-10-24,True,alpha_vantage,0.02,25.0,1,0,0.02,1816.666675,0.75,909.642088,-6541.6667,91,0,
AMD,2017-12-31,2018-01-30,2018-01-30,True,alpha_vantage,0.03,60.0,1,0,0.03,1660.416675,0.75,917.975425,35.0,98,0,
AMD,2018-03-31,2018-04-25,2018-04-25,True,alpha_vantage,0.02,22.2222,1,0,0.02,1662.916675,0.75,925.475425,-37.7778,85,0,
AMD,2018-06-30,2018-07-25,2018-07-25,True,alpha_vantage,0.01,7.6923,1,0,0.01,1668.472225,1.0,927.291662,-14.5299,91,0,
AMD,2018-09-30,2018-10-24,2018-10-24,True,alpha_vantage,0.01,8.3333,1,0,0.01,28.728625,1.0,922.69765,0.641,91,0,
AMD,2018-12-31,2019-01-29,2019-01-29,True,alpha_vantage,0.0,0.0,0,0,0.0,24.56195,1.0,842.489312,-8.3333,97,0,
AMD,2019-03-31,2019-04-30,2019-04-30,True,alpha_vantage,0.0,0.0,0,0,0.0,9.56195,0.75,836.239312,0.0,91,0,
