ticker,date,adj_close,volume
AAPL,2023-05-25,170.59837341308594,56058300
AAPL,2023-05-26,173.00462341308594,54835000
AAPL,2023-05-30,174.8487548828125,55964400
AAPL,2023-05-31,174.79942321777344,99625300
AAPL,2023-06-01,177.60015869140625,68901800
AAPL,2023-06-02,178.4483184814453,61996900
AAPL,2023-06-05,177.09722900390625,121946500
AAPL,2023-06-06,176.73236083984375,64848400
AAPL,2023-06-07,175.36154174804688,61944600
AAPL,2023-06-08,178.0735626220703,50214900
AAPL,2023-06-09,178.45816040039062,48900000
AAPL,2023-06-12,181.24903869628906,54274900
AAPL,2023-06-13,180.77566528320312,54929100
AAPL,2023-06-14,181.40679931640625,57462900
AAPL,2023-06-15,183.43833923339844,65433200
AAPL,2023-06-16,182.36338806152344,101256200
AAPL,2023-06-20,182.45217895507812,49799100
AAPL,2023-06-21,181.4167022705078,49515700
AAPL,2023-06-22,184.41465759277344,51245300
AAPL,2023-06-23,184.0990447998047,53117000
AAPL,2023-06-26,182.70855712890625,48088700
AAPL,2023-06-27,185.45999145507812,50730800
AAPL,2023-06-28,186.633544921875,51216800
AAPL,2023-06-29,186.96884155273438,46347300
AAPL,2023-06-30,191.28829956054688,85213200
AAPL,2023-07-03,189.79916381835938,31458200
AAPL,2023-07-05,188.68479919433594,46920300
AAPL,2023-07-06,189.1581573486328,45094300
AAPL,2023-07-07,188.04379272460938,46815000
AAPL,2023-07-10,186.00241088867188,59922200
AAPL,2023-07-11,185.47975158691406,46638100
AAPL,2023-07-12,187.1463623046875,60750200
AAPL,2023-07-13,187.9057159423828,41342300
AAPL,2023-07-14,188.0536346435547,41616200
AAPL,2023-07-17,191.3080291748047,50520200
AAPL,2023-07-18,191.05162048339844,48288200
AAPL,2023-07-19,192.4026641845703,80507300
AAPL,2023-07-20,190.45989990234375,59581200
AAPL,2023-07-21,189.28634643554688,71951700
AAPL,2023-07-24,190.08514404296875,45377800
AAPL,2023-07-25,190.94309997558594,37283200
AAPL,2023-07-26,191.81094360351562,47471900
AAPL,2023-07-27,190.5486602783203,47460200
AAPL,2023-07-28,193.12257385253906,48291400
AAPL,2023-07-31,193.73402404785156,38824100
AAPL,2023-08-01,192.90562438964844,35175100
AAPL,2023-08-02,189.91749572753906,50389300
AAPL,2023-08-03,188.5269775390625,61235200
AAPL,2023-08-04,179.47390747070312,115956800
AAPL,2023-08-07,176.3773193359375,97576100
AAPL,2023-08-08,177.31419372558594,67823000
AAPL,2023-08-09,175.72647094726562,60378500
AAPL,2023-08-10,175.5094757080078,54686900
AAPL,2023-08-11,175.56874084472656,52036700
AAPL,2023-08-14,177.21788024902344,43675600
AAPL,2023-08-15,175.23301696777344,43622600
AAPL,2023-08-16,174.36399841308594,46964900
AAPL,2023-08-17,171.8260955810547,66062900
AAPL,2023-08-18,172.30999755859375,61172200
AAPL,2023-08-21,173.6431121826172,46311900
AAPL,2023-08-22,175.01573181152344,42038900
AAPL,2023-08-23,178.8571319580078,52722800
AAPL,2023-08-24,174.17637634277344,54945800
AAPL,2023-08-25,176.37850952148438,51449600
AAPL,2023-08-28,177.9387664794922,43820700
AAPL,2023-08-29,181.81967163085938,53003900
AAPL,2023-08-30,185.30555725097656,60813900
AAPL,2023-08-31,185.5228271484375,60794500
AAPL,2023-09-01,187.0929412841797,45766500
AAPL,2023-09-05,187.32994079589844,45280000
AAPL,2023-09-06,180.62474060058594,81755800
AAPL,2023-09-07,175.34165954589844,112488800
AAPL,2023-09-08,175.95387268066406,65551300
AAPL,2023-09-11,177.11911010742188,58953100
AAPL,2023-09-12,174.0973663330078,90370200
AAPL,2023-09-13,172.0334930419922,84267900
AAPL,2023-09-14,173.54437255859375,60895800
AAPL,2023-09-15,172.82347106933594,109259500
AAPL,2023-09-18,175.74649047851562,67257600
AAPL,2023-09-19,176.83274841308594,51826900
AAPL,2023-09-20,173.2974853515625,58436200
AAPL,2023-09-21,171.75697326660156,63149100
AAPL,2023-09-22,172.60621643066406,56725400
AAPL,2023-09-25,173.880126953125,46172700
AAPL,2023-09-26,169.8115997314453,64588900
AAPL,2023-09-27,168.30067443847656,66921800
AAPL,2023-09-28,168.55746459960938,56294400
AAPL,2023-09-29,169.07093811035156,51861100
AAPL,2023-10-02,171.5792236328125,52164500
AAPL,2023-10-03,170.24607849121094,49594600
AAPL,2023-10-04,171.49032592773438,53020300
AAPL,2023-10-05,172.72474670410156,48527900
AAPL,2023-10-06,175.2725067138672,57266700
AAPL,2023-10-09,176.75375366210938,42390800
AAPL,2023-10-10,176.16122436523438,43698000
AAPL,2023-10-11,177.5536346435547,47551100
AAPL,2023-10-12,178.45225524902344,56743100
AAPL,2023-10-13,176.61550903320312,51427100
AAPL,2023-10-16,176.48712158203125,52517000
AAPL,2023-10-17,174.936767578125,57549400
AAPL,2023-10-18,173.6431121826172,54764400
AAPL,2023-10-19,173.2678680419922,59302900
AAPL,2023-10-20,170.72010803222656,64244000
AAPL,2023-10-23,170.83859252929688,55980100
AAPL,2023-10-24,171.2731170654297,43816600
AAPL,2023-10-25,168.96237182617188,57157000
AAPL,2023-10-26,164.804931640625,70625300
AAPL,2023-10-27,166.11831665039062,58499100
AAPL,2023-10-30,168.1624298095703,51131000
AAPL,2023-10-31,168.63645935058594,44846000
AAPL,2023-11-01,171.79647827148438,56934900
AAPL,2023-11-02,175.3515167236328,77334800
AAPL,2023-11-03,174.4429931640625,79829200
AAPL,2023-11-06,176.99073791503906,63841300
AAPL,2023-11-07,179.5484161376953,70530000
AAPL,2023-11-08,180.6050262451172,49340300
AAPL,2023-11-09,180.1310272216797,53763500
AAPL,2023-11-10,184.31369018554688,66133400
AAPL,2023-11-13,182.7316131591797,43627500
AAPL,2023-11-14,185.34205627441406,60108400
AAPL,2023-11-15,185.90567016601562,53790500
AAPL,2023-11-16,187.58665466308594,54412900
AAPL,2023-11-17,187.56686401367188,50922700
AAPL,2023-11-20,189.30714416503906,46505100
AAPL,2023-11-21,188.5062255859375,38134500
AAPL,2023-11-22,189.16871643066406,39617700
AAPL,2023-11-24,187.84373474121094,24048300
AAPL,2023-11-27,187.6657257080078,40552600
AAPL,2023-11-28,188.2689208984375,38415400
AAPL,2023-11-29,187.25042724609375,43014200
AAPL,2023-11-30,187.82394409179688,48794400
AAPL,2023-12-01,189.09950256347656,45704800
AAPL,2023-12-04,187.3097686767578,43389500
AAPL,2023-12-05,191.25511169433594,66628400
AAPL,2023-12-06,190.1674346923828,41089700
AAPL,2023-12-07,192.09559631347656,47477700
AAPL,2023-12-08,193.51947021484375,53406400
AAPL,2023-12-11,191.01779174804688,60943700
AAPL,2023-12-12,192.53067016601562,52696900
AAPL,2023-12-13,195.74429321289062,70404200
AAPL,2023-12-14,195.8926239013672,66831600
AAPL,2023-12-15,195.35865783691406,128538400
AAPL,2023-12-18,193.69744873046875,55751900
AAPL,2023-12-19,194.7357177734375,40714100
AAPL,2023-12-20,192.6493377685547,52242800
AAPL,2023-12-21,192.50100708007812,46482500
AAPL,2023-12-22,191.43312072753906,37149600
AAPL,2023-12-26,190.88925170898438,28919300
AAPL,2023-12-27,190.98814392089844,48087700
AAPL,2023-12-28,191.41331481933594,34049900
AAPL,2023-12-29,190.37509155273438,42672100
AAPL,2024-01-02,183.5622100830078,82488700
AAPL,2024-01-03,182.187744140625,58414500
AAPL,2024-01-04,179.8739471435547,71983600
AAPL,2024-01-05,179.15211486816406,62379700
AAPL,2024-01-08,183.4830780029297,59144500
AAPL,2024-01-09,183.06777954101562,42841800
AAPL,2024-01-10,184.10604858398438,46792900
AAPL,2024-01-11,183.51278686523438,49128400
AAPL,2024-01-12,183.83905029296875,40477800
AAPL,2024-01-16,181.57470703125,65603000
AAPL,2024-01-17,180.6352996826172,47317400
AAPL,2024-01-18,186.5187225341797,78005800
AAPL,2024-01-19,189.4159393310547,68903000
AAPL,2024-01-22,191.71981811523438,60133900
AAPL,2024-01-23,192.9954071044922,42355600
AAPL,2024-01-24,192.322998046875,53631300
AAPL,2024-01-25,191.99671936035156,54822100
AAPL,2024-01-26,190.26629638671875,44594000
AAPL,2024-01-29,189.58401489257812,47145600
AAPL,2024-01-30,185.93531799316406,55859400
AAPL,2024-01-31,182.3360595703125,55467800
AAPL,2024-02-01,184.7685546875,64885400
AAPL,2024-02-02,183.76983642578125,102551700
AAPL,2024-02-05,185.579345703125,69668800
AAPL,2024-02-06,187.1812286376953,43490800
AAPL,2024-02-07,187.2899932861328,53439000
AAPL,2024-02-08,186.2122039794922,40962000
AAPL,2024-02-09,186.9745330810547,45155200
AAPL,2024-02-12,185.29141235351562,41781900
AAPL,2024-02-13,183.20237731933594,56529500
AAPL,2024-02-14,182.32122802734375,54630500
AAPL,2024-02-15,182.03411865234375,65434500
AAPL,2024-02-16,180.49948120117188,49752500
AAPL,2024-02-20,179.75692749023438,53665600
AAPL,2024-02-21,180.50942993164062,41371400
AAPL,2024-02-22,182.5390167236328,52292200
AAPL,2024-02-23,180.7073974609375,45119700
AAPL,2024-02-26,179.36093139648438,40867400
AAPL,2024-02-27,180.81631469726562,54318900
AAPL,2024-02-28,179.61831665039062,48953900
AAPL,2024-02-29,178.9550018310547,136682600
AAPL,2024-03-01,177.8758087158203,73563100
AAPL,2024-03-04,173.36109924316406,81510100
AAPL,2024-03-05,168.43052673339844,95132400
AAPL,2024-03-06,167.44046020507812,68587700
AAPL,2024-03-07,167.32167053222656,71765100
AAPL,2024-03-08,169.03448486328125,76267000
AAPL,2024-03-11,171.034423828125,60139500
AAPL,2024-03-12,171.5096435546875,59825400
AAPL,2024-03-13,169.43052673339844,52488700
AAPL,2024-03-14,171.2819366455078,72913500
AAPL,2024-03-15,170.9057159423828,121752700
AAPL,2024-03-18,171.99478149414062,75604200
AAPL,2024-03-19,174.3313751220703,55215200
AAPL,2024-03-20,176.89566040039062,53423100
AAPL,2024-03-21,169.6681365966797,106181300
AAPL,2024-03-22,170.56912231445312,71160100
AAPL,2024-03-25,169.15330505371094,54288300
AAPL,2024-03-26,168.02462768554688,57388400
AAPL,2024-03-27,171.58885192871094,60273300
AAPL,2024-03-28,169.77703857421875,65672700
AAPL,2024-04-01,168.34144592285156,46240500
AAPL,2024-04-02,167.16326904296875,49329500
AAPL,2024-04-03,167.96522521972656,47691700
AAPL,2024-04-04,167.14344787597656,53704400
AAPL,2024-04-05,167.8959197998047,42104800
AAPL,2024-04-08,166.77713012695312,37425500
AAPL,2024-04-09,167.98501586914062,42373800
AAPL,2024-04-10,166.11376953125,49709300
AAPL,2024-04-11,173.3016815185547,91070300
AAPL,2024-04-12,174.7966766357422,101670900
AAPL,2024-04-15,170.97503662109375,73531800
AAPL,2024-04-16,167.69790649414062,73711200
AAPL,2024-04-17,166.33160400390625,50901200
AAPL,2024-04-18,165.38113403320312,43122900
AAPL,2024-04-19,163.3614044189453,68149400
AAPL,2024-04-22,164.1930694580078,48116400
AAPL,2024-04-23,165.24252319335938,49537800
AAPL,2024-04-24,167.34149169921875,48251800
AAPL,2024-04-25,168.2028350830078,50558300
AAPL,2024-04-26,167.61868286132812,44838400
AAPL,2024-04-29,171.7769775390625,68169400
AAPL,2024-04-30,168.6384735107422,65934800
AAPL,2024-05-01,167.61868286132812,50383100
AAPL,2024-05-02,171.31163024902344,94214900
AAPL,2024-05-03,181.55886840820312,163224100
AAPL,2024-05-06,179.90545654296875,78569700
AAPL,2024-05-07,180.58859252929688,77305800
AAPL,2024-05-08,180.92523193359375,45057100
AAPL,2024-05-09,182.737060546875,48983000
AAPL,2024-05-10,181.47793579101562,50759500
AAPL,2024-05-13,184.68020629882812,72044800
AAPL,2024-05-14,185.82032775878906,52393600
AAPL,2024-05-15,188.0906982421875,70400000
AAPL,2024-05-16,188.2096405029297,52845200
AAPL,2024-05-17,188.2393798828125,41282900
AAPL,2024-05-20,189.3993377685547,44361300
AAPL,2024-05-21,190.69808959960938,42309400
AAPL,2024-05-22,189.26051330566406,34648500
AAPL,2024-05-23,185.27505493164062,51005900
AAPL,2024-05-24,188.3484344482422,36327000
AAPL,2024-05-28,188.3583526611328,52280100
AAPL,2024-05-29,188.6558074951172,53068000
AAPL,2024-05-30,189.64718627929688,49889100
AAPL,2024-05-31,190.5989532470703,75158300
AAPL,2024-06-03,192.3636474609375,50080500
AAPL,2024-06-04,192.68092346191406,47471400
AAPL,2024-06-05,194.1878662109375,54156800
AAPL,2024-06-06,192.80978393554688,41181800
AAPL,2024-06-07,195.1990966796875,53103900
AAPL,2024-06-10,191.46148681640625,97010200
AAPL,2024-06-11,205.37095642089844,172373300
AAPL,2024-06-12,211.2401580810547,198134300
AAPL,2024-06-13,212.40008544921875,97862700
AAPL,2024-06-14,210.66513061523438,70122700
AAPL,2024-06-17,214.8092498779297,93728300
AAPL,2024-06-18,212.4496612548828,79943300
AAPL,2024-06-20,207.8792266845703,86172500
AAPL,2024-06-21,205.70806884765625,241805100
AAPL,2024-06-24,206.3524627685547,80727000
AAPL,2024-06-25,207.27450561523438,55549700
AAPL,2024-06-26,211.4185791015625,66213200
AAPL,2024-06-27,212.2613067626953,49772700
AAPL,2024-06-28,208.81118774414062,82542700
AAPL,2024-07-01,214.88853454589844,60402900
AAPL,2024-07-02,218.3782958984375,58046200
AAPL,2024-07-03,219.6473388671875,37369800
AAPL,2024-07-05,224.39617919921875,60412400
AAPL,2024-07-08,225.8634796142578,59085900
AAPL,2024-07-09,226.71607971191406,48076100
AAPL,2024-07-10,230.9791717529297,62627700
AAPL,2024-07-11,225.61563110351562,64710600
AAPL,2024-07-12,228.56011962890625,53046500
AAPL,2024-07-15,232.386962890625,62631300
AAPL,2024-07-16,232.80335998535156,43234300
AAPL,2024-07-17,226.91436767578125,57345900
AAPL,2024-07-18,222.25473022460938,66034600
AAPL,2024-07-19,222.38360595703125,49151500
AAPL,2024-07-22,222.03662109375,48201800
AAPL,2024-07-23,223.07760620117188,39960300
AAPL,2024-07-24,216.66317749023438,61777600
AAPL,2024-07-25,215.62220764160156,51391200
AAPL,2024-07-26,216.08815002441406,41601300
AAPL,2024-07-29,216.36575317382812,36311800
AAPL,2024-07-30,216.92091369628906,41643800
AAPL,2024-07-31,220.1727752685547,50036300
AAPL,2024-08-01,216.48472595214844,62501000
AAPL,2024-08-02,217.97181701660156,105568600
AAPL,2024-08-05,207.47279357910156,119548600
AAPL,2024-08-06,205.4502716064453,69660500
AAPL,2024-08-07,208.01803588867188,63516400
AAPL,2024-08-08,211.4781036376953,47161100
AAPL,2024-08-09,214.3829345703125,42201600
AAPL,2024-08-12,215.91146850585938,38028100
AAPL,2024-08-13,219.62362670898438,44155300
AAPL,2024-08-14,220.07029724121094,41960600
AAPL,2024-08-15,223.0479736328125,46414000
AAPL,2024-08-16,224.36807250976562,44340200
AAPL,2024-08-19,224.2092742919922,40687800
AAPL,2024-08-20,224.8246307373047,30299000
AAPL,2024-08-21,224.7154541015625,34765500
AAPL,2024-08-22,222.85939025878906,43695300
AAPL,2024-08-23,225.1521759033203,38677300
AAPL,2024-08-26,225.4896697998047,30602200
AAPL,2024-08-27,226.3333282470703,35934600
AAPL,2024-08-28,224.8048095703125,38052200
AAPL,2024-08-29,228.0802459716797,51906300
AAPL,2024-08-30,227.29612731933594,52990800
AAPL,2024-09-03,221.1124725341797,50190600
AAPL,2024-09-04,219.20677185058594,43840200
AAPL,2024-09-05,220.72540283203125,36615400
AAPL,2024-09-06,219.17698669433594,48423000
AAPL,2024-09-09,219.26632690429688,67180000
AAPL,2024-09-10,218.47227478027344,51591000
AAPL,2024-09-11,221.00331115722656,44587100
AAPL,2024-09-12,221.1124725341797,37455600
AAPL,2024-09-13,220.84446716308594,36766600
AAPL,2024-09-16,214.71047973632812,59357400
AAPL,2024-09-17,215.17697143554688,45519300
AAPL,2024-09-18,219.04795837402344,59894900
AAPL,2024-09-19,227.16708374023438,66781300
AAPL,2024-09-20,226.50205993652344,318679900
AAPL,2024-09-23,224.7849578857422,54146000
AAPL,2024-09-24,225.6782684326172,43556100
AAPL,2024-09-25,224.68568420410156,42308700
AAPL,2024-09-26,225.8271484375,36636700
AAPL,2024-09-27,226.09512329101562,34026000
AAPL,2024-09-30,231.266357421875,54541900
AAPL,2024-10-01,224.5269012451172,63285000
AAPL,2024-10-02,225.09263610839844,32880600
AAPL,2024-10-03,223.99085998535156,34044200
AAPL,2024-10-04,225.1125030517578,37245100
AAPL,2024-10-07,220.04051208496094,39505400
AAPL,2024-10-08,224.09014892578125,31855700
AAPL,2024-10-09,227.8321075439453,33591100
AAPL,2024-10-10,227.33583068847656,28183500
AAPL,2024-10-11,225.85690307617188,31759200
AAPL,2024-10-14,229.57901000976562,39882100
AAPL,2024-10-15,232.1100311279297,64751400
AAPL,2024-10-16,230.05545043945312,34082200
AAPL,2024-10-17,230.42266845703125,32993800
AAPL,2024-10-18,233.25146484375,46431500
AAPL,2024-10-21,234.72047424316406,36254500
AAPL,2024-10-22,234.1051025390625,38846600
AAPL,2024-10-23,229.0430145263672,52287000
AAPL,2024-10-24,228.85446166992188,31109500
AAPL,2024-10-25,229.68817138671875,38802300
AAPL,2024-10-28,231.66339111328125,36087100
AAPL,2024-10-29,231.93138122558594,35417200
AAPL,2024-10-30,228.387939453125,47070900
AAPL,2024-10-31,224.22911071777344,64370100
AAPL,2024-11-01,221.25143432617188,65276700
AAPL,2024-11-04,220.3581085205078,44944500
AAPL,2024-11-05,221.78741455078125,28111300
AAPL,2024-11-06,221.06283569335938,54561100
AAPL,2024-11-07,225.7874298095703,42137700
AAPL,2024-11-08,225.51914978027344,38328800
AAPL,2024-11-11,222.80648803710938,42005600
AAPL,2024-11-12,222.80648803710938,40398300
AAPL,2024-11-13,223.69082641601562,48566200
AAPL,2024-11-14,226.77114868164062,44923900
AAPL,2024-11-15,223.5716094970703,47923700
AAPL,2024-11-18,226.57241821289062,44633700
AAPL,2024-11-19,226.83074951171875,36211800
AAPL,2024-11-20,227.54620361328125,35169600
AAPL,2024-11-21,227.06924438476562,42108300
AAPL,2024-11-22,228.4106903076172,38168300
AAPL,2024-11-25,231.39163208007812,90152800
AAPL,2024-11-26,233.56773376464844,45986200
AAPL,2024-11-27,233.43853759765625,33498400
AAPL,2024-11-29,235.8233184814453,28481400
AAPL,2024-12-02,238.06893920898438,48137100
AAPL,2024-12-03,241.1095428466797,38861000
AAPL,2024-12-04,241.46725463867188,44383900
AAPL,2024-12-05,241.49705505371094,40033900
AAPL,2024-12-06,241.29830932617188,36870600
AAPL,2024-12-09,245.1835174560547,44649200
AAPL,2024-12-10,246.19705200195312,36914800
AAPL,2024-12-11,244.92514038085938,45205800
AAPL,2024-12-12,246.3858184814453,32777500
AAPL,2024-12-13,246.55474853515625,33155300
AAPL,2024-12-16,249.44625854492188,51694800
AAPL,2024-12-17,251.87078857421875,51356400
AAPL,2024-12-18,246.4752655029297,56774100
AAPL,2024-12-19,248.20419311523438,60882300
AAPL,2024-12-20,252.87437438964844,147495300
AAPL,2024-12-23,253.64942932128906,40858800
AAPL,2024-12-24,256.56085205078125,23234700
AAPL,2024-12-26,257.3756103515625,27237100
AAPL,2024-12-27,253.96737670898438,42355300
AAPL,2024-12-30,250.59889221191406,35557500
AAPL,2024-12-31,248.83021545410156,39480700
AAPL,2025-01-02,242.3019256591797,55740700
AAPL,2025-01-03,241.8150177001953,40244100
AAPL,2025-01-06,243.4446258544922,45045600
AAPL,2025-01-07,240.67233276367188,40856000
AAPL,2025-01-08,241.1592254638672,37628900
AAPL,2025-01-10,235.3463592529297,61710900
AAPL,2025-01-13,232.9119110107422,49630700
AAPL,2025-01-14,231.79901123046875,39435300
AAPL,2025-01-15,236.35987854003906,39832000
AAPL,2025-01-16,226.81088256835938,71759100
AAPL,2025-01-17,228.5199737548828,68488300
AAPL,2025-01-21,221.22657775878906,98070400
AAPL,2025-01-22,222.40899658203125,64126500
AAPL,2025-01-23,222.2401123046875,60234800
AAPL,2025-01-24,221.3656768798828,54697900
AAPL,2025-01-27,228.40074157714844,94863400
AAPL,2025-01-28,236.74740600585938,75707600
AAPL,2025-01-29,237.8404083251953,45486100
AAPL,2025-01-30,236.08163452148438,55658300
AAPL,2025-01-31,234.5017547607422,100959800
AAPL,2025-02-03,226.56246948242188,73063300
AAPL,2025-02-04,231.32208251953125,45067300
AAPL,2025-02-05,230.9941864013672,39620300
AAPL,2025-02-06,231.73939514160156,29925300
AAPL,2025-02-07,226.18490600585938,39707200
AAPL,2025-02-10,226.45346069335938,33115600
AAPL,2025-02-11,231.3973388671875,53718400
AAPL,2025-02-12,235.62501525878906,45243300
AAPL,2025-02-13,240.26051330566406,53614100
AAPL,2025-02-14,243.31439208984375,40896200
AAPL,2025-02-18,243.18507385253906,48822500
AAPL,2025-02-19,243.5829620361328,32204200
AAPL,2025-02-20,244.5379180908203,32316900
AAPL,2025-02-21,244.2593994140625,53197400
AAPL,2025-02-24,245.80125427246094,51326400
AAPL,2025-02-25,245.74154663085938,48013300
AAPL,2025-02-26,239.09666442871094,44433600
AAPL,2025-02-27,236.05276489257812,41153600
AAPL,2025-02-28,240.56887817382812,56833400
AAPL,2025-03-03,236.77890014648438,47184000
AAPL,2025-03-04,234.68994140625,53798100
AAPL,2025-03-05,234.50094604492188,47227600
AAPL,2025-03-06,234.09310913085938,45170400
AAPL,2025-03-07,237.81346130371094,46273600
AAPL,2025-03-10,226.28436279296875,72071200
AAPL,2025-03-11,219.6792755126953,76137400
AAPL,2025-03-12,215.83956909179688,62547500
AAPL,2025-03-13,208.57791137695312,61368300
AAPL,2025-03-14,212.36790466308594,60107600
AAPL,2025-03-17,212.87521362304688,48073400
AAPL,2025-03-18,211.5720977783203,42432400
AAPL,2025-03-19,214.10870361328125,54385400
AAPL,2025-03-20,212.97470092773438,48862900
AAPL,2025-03-21,217.12277221679688,94127800
AAPL,2025-03-24,219.56983947753906,44299500
AAPL,2025-03-25,222.57395935058594,34493600
AAPL,2025-03-26,220.36563110351562,34466100
AAPL,2025-03-27,222.67344665527344,37094800
AAPL,2025-03-28,216.7547149658203,39818600
AAPL,2025-03-31,220.9624786376953,65299300
AAPL,2025-04-01,222.0169219970703,36412700
AAPL,2025-04-02,222.71324157714844,35905900
AAPL,2025-04-03,202.12205505371094,103419000
AAPL,2025-04-04,187.38987731933594,125910900
AAPL,2025-04-07,180.50625610351562,160466300
AAPL,2025-04-08,171.51377868652344,120859500
AAPL,2025-04-09,197.8048553466797,184395900
AAPL,2025-04-10,189.41915893554688,121880000
AAPL,2025-04-11,197.1085205078125,87435900
AAPL,2025-04-14,201.45555114746094,101352900
AAPL,2025-04-15,201.0775604248047,51343900
AAPL,2025-04-16,193.24891662597656,59732400
AAPL,2025-04-17,195.94467163085938,52164700
AAPL,2025-04-21,192.14474487304688,46742500
AAPL,2025-04-22,198.69017028808594,52976400
AAPL,2025-04-23,203.52462768554688,52929200
AAPL,2025-04-24,207.27479553222656,47311000
AAPL,2025-04-25,208.18003845214844,38222300
AAPL,2025-04-28,209.03549194335938,38743100
AAPL,2025-04-29,210.09988403320312,36827600
AAPL,2025-04-30,211.38311767578125,52286500
