date,ticker,model,score,forward_excess_return_20d_vs_spy
2024-03-28,COP,cross_sectional_composite_zscore,0.391261,0.051569
2024-03-28,ELV,cross_sectional_composite_zscore,0.131181,0.064415
2024-03-28,GOOG,cross_sectional_composite_zscore,0.0944,0.169059
2024-03-28,INTU,cross_sectional_composite_zscore,-0.397219,0.008989
2024-03-28,LMT,cross_sectional_composite_zscore,-0.121403,0.042428
2024-03-28,MO,cross_sectional_composite_zscore,0.224657,0.022812
2024-03-28,NOW,cross_sectional_composite_zscore,-0.209422,-0.022644
2024-03-28,PLD,cross_sectional_composite_zscore,-0.640764,-0.172577
2024-03-28,SCHW,cross_sectional_composite_zscore,0.273938,0.064946
2024-03-28,TJX,cross_sectional_composite_zscore,-0.081569,-0.021578
2024-03-28,V,cross_sectional_composite_zscore,-0.212197,0.011974
2024-04-30,ABBV,cross_sectional_composite_zscore,-0.438876,-0.096316
2024-04-30,AMZN,cross_sectional_composite_zscore,0.330314,-0.007935
2024-04-30,BLK,cross_sectional_composite_zscore,-0.320409,-0.045479
2024-04-30,CME,cross_sectional_composite_zscore,-0.063005,-0.065937
2024-04-30,DIS,cross_sectional_composite_zscore,0.116191,-0.140039
2024-04-30,GE,cross_sectional_composite_zscore,2.921269,-0.03705
2024-04-30,ICE,cross_sectional_composite_zscore,-0.153252,-0.023275
2024-04-30,LIN,cross_sectional_composite_zscore,0.176187,-0.081567
2024-04-30,MDT,cross_sectional_composite_zscore,-0.447733,-0.032471
2024-04-30,NKE,cross_sectional_composite_zscore,-0.397927,-0.054445
2024-04-30,PG,cross_sectional_composite_zscore,0.335261,-0.057547
2024-04-30,RTX,cross_sectional_composite_zscore,0.779353,-0.011809
2024-04-30,T,cross_sectional_composite_zscore,-0.117291,-0.034432
2024-04-30,UPS,cross_sectional_composite_zscore,-0.066805,-0.126527
2024-04-30,ZTS,cross_sectional_composite_zscore,-0.807074,0.024545
2024-05-31,AMD,cross_sectional_composite_zscore,0.114022,-0.092594
2024-05-31,BAC,cross_sectional_composite_zscore,0.848543,-0.030826
2024-05-31,CI,cross_sectional_composite_zscore,0.045987,-0.08676
2024-05-31,CVX,cross_sectional_composite_zscore,0.091755,-0.073024
2024-05-31,FDX,cross_sectional_composite_zscore,-0.428454,0.145113
2024-05-31,HON,cross_sectional_composite_zscore,0.070005,0.005915
2024-05-31,KLAC,cross_sectional_composite_zscore,0.752304,0.052461
2024-05-31,MCO,cross_sectional_composite_zscore,0.24973,0.024303
2024-05-31,NEE,cross_sectional_composite_zscore,1.959903,-0.158221
2024-05-31,PEP,cross_sectional_composite_zscore,-0.200525,-0.087877
2024-05-31,REGN,cross_sectional_composite_zscore,0.12025,0.041005
2024-05-31,SPGI,cross_sectional_composite_zscore,-0.069746,0.006588
2024-05-31,UNH,cross_sectional_composite_zscore,-0.376947,-0.034628
2024-05-31,WMT,cross_sectional_composite_zscore,0.862131,-0.011255
2024-06-28,ADP,cross_sectional_composite_zscore,-0.348601,0.068219
2024-06-28,AXP,cross_sectional_composite_zscore,-0.06882,0.072764
2024-06-28,CB,cross_sectional_composite_zscore,-0.312593,0.064164
2024-06-28,CSCO,cross_sectional_composite_zscore,-0.273639,0.017765
2024-06-28,EQIX,cross_sectional_composite_zscore,-0.748899,0.025376
2024-06-28,HCA,cross_sectional_composite_zscore,-0.412843,0.115573
2024-06-28,JNJ,cross_sectional_composite_zscore,-0.447051,0.083846
2024-06-28,MAR,cross_sectional_composite_zscore,-0.01319,-0.014724
2024-06-28,MSFT,cross_sectional_composite_zscore,0.521564,-0.046232
2024-06-28,ORLY,cross_sectional_composite_zscore,0.128915,0.05784
2024-06-28,PYPL,cross_sectional_composite_zscore,-1.061828,0.014689
2024-06-28,SNPS,cross_sectional_composite_zscore,0.140673,-0.080883
2024-06-28,TXN,cross_sectional_composite_zscore,0.16491,0.036791
2024-06-28,WFC,cross_sectional_composite_zscore,0.074638,0.002375
2024-07-31,ADBE,cross_sectional_composite_zscore,-0.3537,0.002517
2024-07-31,APH,cross_sectional_composite_zscore,-0.242894,0.017992
2024-07-31,C,cross_sectional_composite_zscore,0.019672,-0.055328
2024-07-31,COST,cross_sectional_composite_zscore,0.051542,0.066755
2024-07-31,EMR,cross_sectional_composite_zscore,0.366847,-0.121823
2024-07-31,GOOGL,cross_sectional_composite_zscore,-0.438171,-0.064257
2024-07-31,ISRG,cross_sectional_composite_zscore,0.44155,0.07097
2024-07-31,LOW,cross_sectional_composite_zscore,0.570636,0.000373
2024-07-31,MRK,cross_sectional_composite_zscore,-1.343016,0.024146
2024-07-31,NVDA,cross_sectional_composite_zscore,1.035324,0.059808
2024-07-31,PM,cross_sectional_composite_zscore,1.411277,0.050747
2024-07-31,SHW,cross_sectional_composite_zscore,1.085967,0.019546
2024-07-31,TMO,cross_sectional_composite_zscore,0.660538,-0.013924
2024-07-31,VRTX,cross_sectional_composite_zscore,0.871338,-0.025681
2024-08-30,ABT,cross_sectional_composite_zscore,-0.155676,-0.014471
2024-08-30,AON,cross_sectional_composite_zscore,0.344649,-0.0144
2024-08-30,BMY,cross_sectional_composite_zscore,0.030223,0.014831
2024-08-30,CMG,cross_sectional_composite_zscore,-0.60549,0.006456
2024-08-30,DUK,cross_sectional_composite_zscore,0.119622,-0.009157
2024-08-30,GILD,cross_sectional_composite_zscore,0.312739,0.05018
2024-08-30,INTC,cross_sectional_composite_zscore,-2.631344,0.043424
2024-08-30,LLY,cross_sectional_composite_zscore,1.1596,-0.09817
2024-08-30,META,cross_sectional_composite_zscore,0.095527,0.078123
2024-08-30,NOC,cross_sectional_composite_zscore,0.374388,-0.007726
2024-08-30,PH,cross_sectional_composite_zscore,0.606205,0.031678
2024-08-30,SBUX,cross_sectional_composite_zscore,1.115076,0.009872
2024-08-30,TDG,cross_sectional_composite_zscore,0.285513,0.018261
2024-08-30,USB,cross_sectional_composite_zscore,0.673061,-0.042001
2024-09-30,AAPL,cross_sectional_composite_zscore,0.279591,-0.010606
2024-09-30,AMGN,cross_sectional_composite_zscore,-0.347657,-0.027964
2024-09-30,BKNG,cross_sectional_composite_zscore,0.423155,0.01984
2024-09-30,CL,cross_sectional_composite_zscore,0.021127,-0.08545
2024-09-30,DE,cross_sectional_composite_zscore,0.546973,-0.024255
2024-09-30,GD,cross_sectional_composite_zscore,-0.061774,-0.001784
2024-09-30,IBM,cross_sectional_composite_zscore,1.302217,-0.049277
2024-09-30,KO,cross_sectional_composite_zscore,0.357504,-0.084546
2024-09-30,MDLZ,cross_sectional_composite_zscore,0.269118,-0.068383
2024-09-30,NFLX,cross_sectional_composite_zscore,0.017416,0.043862
2024-09-30,PFE,cross_sectional_composite_zscore,-0.205473,-0.015087
2024-09-30,ROP,cross_sectional_composite_zscore,-0.455428,-0.03128
2024-09-30,SYK,cross_sectional_composite_zscore,-0.096668,-0.026855
2024-09-30,UNP,cross_sectional_composite_zscore,-0.391884,-0.071151
2024-09-30,XOM,cross_sectional_composite_zscore,-0.310355,0.00201
2024-10-31,AMAT,cross_sectional_composite_zscore,-1.143163,-0.095205
2024-10-31,BA,cross_sectional_composite_zscore,-1.040656,-0.018578
2024-10-31,CDNS,cross_sectional_composite_zscore,-0.06893,0.051514
2024-10-31,CVS,cross_sectional_composite_zscore,-1.106545,0.000409
2024-10-31,ETN,cross_sectional_composite_zscore,0.400173,0.075768
2024-10-31,HD,cross_sectional_composite_zscore,0.039321,0.03596
2024-10-31,JPM,cross_sectional_composite_zscore,0.833897,0.065637
2024-10-31,MCD,cross_sectional_composite_zscore,-0.209427,-0.046282
2024-10-31,MU,cross_sectional_composite_zscore,-0.582702,-0.076693
2024-10-31,PANW,cross_sectional_composite_zscore,0.765657,0.016658
2024-10-31,QCOM,cross_sectional_composite_zscore,-0.624415,-0.085683
2024-10-31,SO,cross_sectional_composite_zscore,0.25037,-0.072422
2024-10-31,UBER,cross_sectional_composite_zscore,0.148701,-0.060883
2024-10-31,WM,cross_sectional_composite_zscore,0.094558,-0.002326
2024-11-29,ADI,cross_sectional_composite_zscore,-0.893456,-0.000553
2024-11-29,AVGO,cross_sectional_composite_zscore,-0.783735,0.477871
2024-11-29,CAT,cross_sectional_composite_zscore,0.327521,-0.085632
2024-11-29,CRM,cross_sectional_composite_zscore,1.087282,0.039082
2024-11-29,EOG,cross_sectional_composite_zscore,0.106073,-0.074655
2024-11-29,GS,cross_sectional_composite_zscore,0.98212,-0.032379
2024-11-29,ITW,cross_sectional_composite_zscore,0.222327,-0.061263
2024-11-29,MA,cross_sectional_composite_zscore,0.269113,0.00663
2024-11-29,MS,cross_sectional_composite_zscore,1.046084,-0.024029
2024-11-29,ORCL,cross_sectional_composite_zscore,1.11714,-0.076506
2024-11-29,PNC,cross_sectional_composite_zscore,0.863431,-0.082847
2024-11-29,SLB,cross_sectional_composite_zscore,-0.145638,-0.113556
2024-11-29,TSLA,cross_sectional_composite_zscore,2.939363,0.22982
2024-11-29,VZ,cross_sectional_composite_zscore,0.087054,-0.086405
2024-12-31,ACN,cross_sectional_composite_zscore,0.205687,0.072055
2024-12-31,APD,cross_sectional_composite_zscore,-0.33965,0.13615
2024-12-31,BSX,cross_sectional_composite_zscore,0.55838,0.119136
2024-12-31,COP,cross_sectional_composite_zscore,-0.594143,-0.030285
2024-12-31,ELV,cross_sectional_composite_zscore,-1.282406,0.045792
2024-12-31,GOOG,cross_sectional_composite_zscore,1.114046,0.052749
2024-12-31,INTU,cross_sectional_composite_zscore,0.156656,-0.068208
2024-12-31,LMT,cross_sectional_composite_zscore,-0.570719,-0.074167
2024-12-31,MO,cross_sectional_composite_zscore,0.186819,-0.028004
2024-12-31,NOW,cross_sectional_composite_zscore,1.154027,-0.066229
2024-12-31,PLD,cross_sectional_composite_zscore,-0.657651,0.101337
2024-12-31,SCHW,cross_sectional_composite_zscore,0.115581,0.09083
2024-12-31,TJX,cross_sectional_composite_zscore,0.291133,0.006088
2024-12-31,V,cross_sectional_composite_zscore,0.783337,0.054652
2025-01-31,ABBV,cross_sectional_composite_zscore,-0.339422,0.179965
2025-01-31,AMZN,cross_sectional_composite_zscore,0.850552,-0.107419
2025-01-31,BLK,cross_sectional_composite_zscore,0.341165,-0.071384
2025-01-31,CME,cross_sectional_composite_zscore,0.172622,0.116074
2025-01-31,DIS,cross_sectional_composite_zscore,0.429774,0.027604
2025-01-31,GE,cross_sectional_composite_zscore,1.311388,0.022084
2025-01-31,ICE,cross_sectional_composite_zscore,-0.055608,0.113644
2025-01-31,LIN,cross_sectional_composite_zscore,-0.274395,0.066149
2025-01-31,MDT,cross_sectional_composite_zscore,0.531433,0.06831
2025-01-31,NKE,cross_sectional_composite_zscore,-0.430874,0.054789
2025-01-31,PG,cross_sectional_composite_zscore,-0.355333,0.087827
2025-01-31,RTX,cross_sectional_composite_zscore,0.432922,0.073089
2025-01-31,T,cross_sectional_composite_zscore,0.447698,0.198134
2025-01-31,UPS,cross_sectional_composite_zscore,-1.421481,0.08897
2025-01-31,ZTS,cross_sectional_composite_zscore,-0.316784,0.027828
2025-02-28,AMD,cross_sectional_composite_zscore,-2.060259,0.095663
2025-02-28,BAC,cross_sectional_composite_zscore,-0.024924,-0.037544
2025-02-28,CI,cross_sectional_composite_zscore,-0.075599,0.119606
2025-02-28,CVX,cross_sectional_composite_zscore,0.108961,0.10911
2025-02-28,FDX,cross_sectional_composite_zscore,-0.708533,-0.013561
2025-02-28,HON,cross_sectional_composite_zscore,-0.400434,0.050038
2025-02-28,KLAC,cross_sectional_composite_zscore,-0.160587,0.012301
2025-02-28,MCO,cross_sectional_composite_zscore,0.136805,-0.022439
2025-02-28,NEE,cross_sectional_composite_zscore,-0.411666,0.066006
2025-02-28,PEP,cross_sectional_composite_zscore,-0.269096,0.043248
2025-02-28,REGN,cross_sectional_composite_zscore,-0.653713,-0.025828
2025-02-28,SPGI,cross_sectional_composite_zscore,0.22888,0.003504
2025-02-28,UNH,cross_sectional_composite_zscore,-1.548483,0.15315
2025-02-28,WMT,cross_sectional_composite_zscore,0.589088,-0.07211
2025-03-31,ADP,cross_sectional_composite_zscore,0.295228,-0.022881
2025-03-31,AXP,cross_sectional_composite_zscore,-0.280917,0.004813
2025-03-31,CB,cross_sectional_composite_zscore,0.482204,-0.047362
2025-03-31,CSCO,cross_sectional_composite_zscore,0.391603,-0.055548
2025-03-31,EQIX,cross_sectional_composite_zscore,-0.446367,0.053584
2025-03-31,HCA,cross_sectional_composite_zscore,0.372088,-0.005319
2025-03-31,JNJ,cross_sectional_composite_zscore,0.483788,-0.050813
2025-03-31,MAR,cross_sectional_composite_zscore,-0.616394,0.015235
2025-03-31,MSFT,cross_sectional_composite_zscore,-0.211098,0.058745
2025-03-31,ORLY,cross_sectional_composite_zscore,0.892594,-0.014216
2025-03-31,PYPL,cross_sectional_composite_zscore,-0.840839,0.025462
2025-03-31,SNPS,cross_sectional_composite_zscore,-0.416731,0.083495
2025-03-31,TXN,cross_sectional_composite_zscore,-0.424997,-0.096279
2025-03-31,WFC,cross_sectional_composite_zscore,0.137121,-0.000548
2025-04-30,ADBE,cross_sectional_composite_zscore,-0.665904,0.038317
2025-04-30,APH,cross_sectional_composite_zscore,0.8383,0.09152
2025-04-30,C,cross_sectional_composite_zscore,-0.253051,0.04936
2025-04-30,COST,cross_sectional_composite_zscore,0.51591,-0.048395
2025-04-30,EMR,cross_sectional_composite_zscore,-0.399464,0.081897
2025-04-30,GOOGL,cross_sectional_composite_zscore,-0.155424,0.018207
2025-04-30,ISRG,cross_sectional_composite_zscore,-0.021379,0.013417
2025-04-30,LOW,cross_sectional_composite_zscore,-0.197561,-0.057907
2025-04-30,MRK,cross_sectional_composite_zscore,-0.4806,-0.167321
2025-04-30,NVDA,cross_sectional_composite_zscore,-0.794911,0.213875
2025-04-30,PM,cross_sectional_composite_zscore,1.633677,-0.026045
2025-04-30,SHW,cross_sectional_composite_zscore,0.158103,-0.053808
2025-04-30,TMO,cross_sectional_composite_zscore,-0.860858,-0.122893
2025-04-30,VRTX,cross_sectional_composite_zscore,0.872075,-0.186528
2025-05-30,ABT,cross_sectional_composite_zscore,0.117149,-0.033195
2025-05-30,AON,cross_sectional_composite_zscore,-0.110233,-0.09256
2025-05-30,BMY,cross_sectional_composite_zscore,-0.844608,-0.092604
2025-05-30,CMG,cross_sectional_composite_zscore,-0.553613,0.06982
2025-05-30,DUK,cross_sectional_composite_zscore,-0.016806,-0.049008
2025-05-30,GILD,cross_sectional_composite_zscore,0.401382,-0.037058
2025-05-30,INTC,cross_sectional_composite_zscore,-0.943279,0.094394
2025-05-30,LLY,cross_sectional_composite_zscore,-1.193648,0.00536
2025-05-30,META,cross_sectional_composite_zscore,0.272999,0.089416
2025-05-30,NOC,cross_sectional_composite_zscore,-0.098362,-0.015072
2025-05-30,PH,cross_sectional_composite_zscore,0.063499,-0.000581
2025-05-30,SBUX,cross_sectional_composite_zscore,-0.805016,0.040097
2025-05-30,TDG,cross_sectional_composite_zscore,0.261099,-0.015831
2025-05-30,USB,cross_sectional_composite_zscore,-0.126356,-0.001836
2025-06-30,AAPL,cross_sectional_composite_zscore,-0.682697,0.001553
2025-06-30,AMGN,cross_sectional_composite_zscore,-0.661886,0.059032
2025-06-30,BKNG,cross_sectional_composite_zscore,0.459659,-0.062461
2025-06-30,CL,cross_sectional_composite_zscore,-0.418389,-0.066893
2025-06-30,DE,cross_sectional_composite_zscore,0.045227,-0.020292
2025-06-30,GD,cross_sectional_composite_zscore,0.177874,0.056352
2025-06-30,IBM,cross_sectional_composite_zscore,1.047182,-0.137989
2025-06-30,KO,cross_sectional_composite_zscore,-0.087253,-0.047542
2025-06-30,MDLZ,cross_sectional_composite_zscore,0.061686,0.005481
2025-06-30,NFLX,cross_sectional_composite_zscore,1.417776,-0.155418
2025-06-30,PFE,cross_sectional_composite_zscore,-0.250991,-0.008405
2025-06-30,ROP,cross_sectional_composite_zscore,-0.207942,-0.033397
2025-06-30,SYK,cross_sectional_composite_zscore,0.102362,-0.015692
2025-06-30,UNP,cross_sectional_composite_zscore,-0.120482,-0.055604
2025-06-30,XOM,cross_sectional_composite_zscore,-0.246228,0.018946
2025-07-31,AMAT,cross_sectional_composite_zscore,-0.085591,-0.106151
2025-07-31,BA,cross_sectional_composite_zscore,0.690339,0.037909
2025-07-31,CDNS,cross_sectional_composite_zscore,0.8142,-0.05484
2025-07-31,CVS,cross_sectional_composite_zscore,-0.575597,0.135033
2025-07-31,ETN,cross_sectional_composite_zscore,0.879494,-0.10032
2025-07-31,HD,cross_sectional_composite_zscore,-0.111702,0.082035
2025-07-31,JPM,cross_sectional_composite_zscore,0.61587,-0.010338
2025-07-31,MCD,cross_sectional_composite_zscore,-0.10505,0.013848
2025-07-31,MU,cross_sectional_composite_zscore,0.044737,0.091188
2025-07-31,PANW,cross_sectional_composite_zscore,-0.794396,0.073704
2025-07-31,QCOM,cross_sectional_composite_zscore,-0.68374,0.069024
2025-07-31,SO,cross_sectional_composite_zscore,0.284057,-0.04261
2025-07-31,UBER,cross_sectional_composite_zscore,-0.048882,0.066919
2025-07-31,WM,cross_sectional_composite_zscore,0.164562,-0.046628
2025-08-29,ADI,cross_sectional_composite_zscore,0.765058,-0.053826
2025-08-29,AVGO,cross_sectional_composite_zscore,0.588576,0.072748
2025-08-29,CAT,cross_sectional_composite_zscore,0.316623,0.093719
2025-08-29,CRM,cross_sectional_composite_zscore,-0.726101,-0.073581
2025-08-29,EOG,cross_sectional_composite_zscore,0.309282,-0.123626
2025-08-29,GS,cross_sectional_composite_zscore,0.789507,0.04726
2025-08-29,ITW,cross_sectional_composite_zscore,0.231825,-0.04409
2025-08-29,MA,cross_sectional_composite_zscore,0.042859,-0.077342
2025-08-29,MS,cross_sectional_composite_zscore,0.754286,0.039239
2025-08-29,ORCL,cross_sectional_composite_zscore,0.244859,0.218697
2025-08-29,PNC,cross_sectional_composite_zscore,0.838948,-0.058681
2025-08-29,SLB,cross_sectional_composite_zscore,0.176055,-0.071067
2025-08-29,TSLA,cross_sectional_composite_zscore,-0.402545,0.295759
2025-08-29,VZ,cross_sectional_composite_zscore,-0.064352,-0.053891
2025-09-30,ACN,cross_sectional_composite_zscore,-1.065075,-0.003971
2025-09-30,APD,cross_sectional_composite_zscore,-0.625677,-0.092244
2025-09-30,BSX,cross_sectional_composite_zscore,-0.561453,0.002868
2025-09-30,COP,cross_sectional_composite_zscore,-0.263881,-0.113804
2025-09-30,ELV,cross_sectional_composite_zscore,-0.97319,0.019041
2025-09-30,GOOG,cross_sectional_composite_zscore,1.490713,0.070813
2025-09-30,INTU,cross_sectional_composite_zscore,-0.200414,-0.035354
2025-09-30,LMT,cross_sectional_composite_zscore,0.319708,-0.058265
2025-09-30,MO,cross_sectional_composite_zscore,0.381862,-0.073426
2025-09-30,NOW,cross_sectional_composite_zscore,-0.454042,-0.012186
2025-09-30,PLD,cross_sectional_composite_zscore,0.133439,0.066457
2025-09-30,SCHW,cross_sectional_composite_zscore,0.027179,-0.048312
2025-09-30,TJX,cross_sectional_composite_zscore,0.531449,-0.034871
2025-09-30,V,cross_sectional_composite_zscore,-0.424541,-0.015173
2025-10-31,ABBV,cross_sectional_composite_zscore,0.040222,0.03505
2025-10-31,AMZN,cross_sectional_composite_zscore,0.370705,-0.039714
2025-10-31,BLK,cross_sectional_composite_zscore,-0.211682,-0.036967
2025-10-31,CME,cross_sectional_composite_zscore,-0.189405,0.053474
2025-10-31,DIS,cross_sectional_composite_zscore,-0.177809,-0.04932
2025-10-31,GE,cross_sectional_composite_zscore,0.486829,-0.063729
2025-10-31,ICE,cross_sectional_composite_zscore,-0.847272,0.075425
2025-10-31,LIN,cross_sectional_composite_zscore,-0.568387,-0.024055
2025-10-31,MDT,cross_sectional_composite_zscore,-0.255801,0.141985
2025-10-31,NKE,cross_sectional_composite_zscore,-0.678684,0.021474
2025-10-31,PG,cross_sectional_composite_zscore,-0.053361,-0.016861
2025-10-31,RTX,cross_sectional_composite_zscore,0.554774,-0.052367
2025-10-31,T,cross_sectional_composite_zscore,-0.546991,0.044645
2025-10-31,UPS,cross_sectional_composite_zscore,0.362959,0.007346
2025-10-31,ZTS,cross_sectional_composite_zscore,-0.273206,-0.114247
2025-11-28,AMD,cross_sectional_composite_zscore,-0.345164,-0.018327
2025-11-28,BAC,cross_sectional_composite_zscore,0.114055,0.027548
2025-11-28,CI,cross_sectional_composite_zscore,-0.1412,-0.008489
2025-11-28,CVX,cross_sectional_composite_zscore,-0.223711,-0.010427
2025-11-28,FDX,cross_sectional_composite_zscore,0.725303,0.058373
2025-11-28,HON,cross_sectional_composite_zscore,-0.462463,0.015995
2025-11-28,KLAC,cross_sectional_composite_zscore,0.32076,0.062743
2025-11-28,MCO,cross_sectional_composite_zscore,-0.128889,0.048122
2025-11-28,NEE,cross_sectional_composite_zscore,0.591504,-0.079265
2025-11-28,PEP,cross_sectional_composite_zscore,-0.064772,-0.03027
2025-11-28,REGN,cross_sectional_composite_zscore,1.381994,-0.009103
2025-11-28,SPGI,cross_sectional_composite_zscore,-0.337046,0.053186
2025-11-28,UNH,cross_sectional_composite_zscore,-0.341867,-0.005311
2025-11-28,WMT,cross_sectional_composite_zscore,0.562542,0.010854
2025-12-31,ADP,cross_sectional_composite_zscore,-0.59288,-0.055207
2025-12-31,AXP,cross_sectional_composite_zscore,0.490715,-0.060684
2025-12-31,CB,cross_sectional_composite_zscore,0.639001,-0.02294
2025-12-31,CSCO,cross_sectional_composite_zscore,0.347217,0.00745
2025-12-31,EQIX,cross_sectional_composite_zscore,0.102563,0.056749
2025-12-31,HCA,cross_sectional_composite_zscore,-0.067339,0.031122
2025-12-31,JNJ,cross_sectional_composite_zscore,0.435774,0.083354
2025-12-31,MAR,cross_sectional_composite_zscore,0.488315,0.001572
2025-12-31,MSFT,cross_sectional_composite_zscore,-0.332809,-0.12501
2025-12-31,ORLY,cross_sectional_composite_zscore,-0.971267,0.064201
2025-12-31,PYPL,cross_sectional_composite_zscore,-1.088196,-0.112203
2025-12-31,SNPS,cross_sectional_composite_zscore,-0.214657,-0.024531
2025-12-31,TXN,cross_sectional_composite_zscore,-0.394732,0.235807
2025-12-31,WFC,cross_sectional_composite_zscore,0.868665,-0.043815
2026-01-30,ADBE,cross_sectional_composite_zscore,-1.104635,-0.102305
2026-01-30,APH,cross_sectional_composite_zscore,0.034226,-0.053832
2026-01-30,C,cross_sectional_composite_zscore,0.121843,-0.023717
2026-01-30,COST,cross_sectional_composite_zscore,0.230303,0.074571
2026-01-30,EMR,cross_sectional_composite_zscore,0.270769,0.046894
2026-01-30,GOOGL,cross_sectional_composite_zscore,0.753264,-0.085058
2026-01-30,ISRG,cross_sectional_composite_zscore,-0.573871,-0.007728
2026-01-30,LOW,cross_sectional_composite_zscore,0.457199,-0.028954
2026-01-30,MRK,cross_sectional_composite_zscore,0.527937,0.109103
2026-01-30,NVDA,cross_sectional_composite_zscore,-0.307783,-0.037179
2026-01-30,PM,cross_sectional_composite_zscore,0.589865,0.032488
2026-01-30,SHW,cross_sectional_composite_zscore,0.07394,0.014415
2026-01-30,TMO,cross_sectional_composite_zscore,0.101084,-0.112953
2026-01-30,VRTX,cross_sectional_composite_zscore,0.139079,0.042405
2026-02-27,ABT,cross_sectional_composite_zscore,-0.173049,-0.033099
2026-02-27,AON,cross_sectional_composite_zscore,-0.461772,0.008119
2026-02-27,BMY,cross_sectional_composite_zscore,0.898898,0.011725
2026-02-27,CMG,cross_sectional_composite_zscore,-0.282328,-0.097743
2026-02-27,DUK,cross_sectional_composite_zscore,0.351122,0.06656
2026-02-27,GILD,cross_sectional_composite_zscore,0.403955,-0.020439
2026-02-27,INTC,cross_sectional_composite_zscore,-0.158192,0.018759
2026-02-27,LLY,cross_sectional_composite_zscore,-0.135307,-0.09203
2026-02-27,META,cross_sectional_composite_zscore,-0.545128,-0.115102
2026-02-27,NOC,cross_sectional_composite_zscore,0.481087,0.010486
2026-02-27,PH,cross_sectional_composite_zscore,0.735404,-0.046509
2026-02-27,SBUX,cross_sectional_composite_zscore,0.319712,-0.041232
2026-02-27,TDG,cross_sectional_composite_zscore,-0.457562,-0.051799
2026-02-27,USB,cross_sectional_composite_zscore,0.188355,0.003429
2026-03-31,AAPL,cross_sectional_composite_zscore,0.080611,-0.029624
2026-03-31,AMGN,cross_sectional_composite_zscore,0.186479,-0.133473
2026-03-31,BKNG,cross_sectional_composite_zscore,-0.416526,-0.061109
2026-03-31,CL,cross_sectional_composite_zscore,-0.009557,-0.096688
2026-03-31,DE,cross_sectional_composite_zscore,0.321765,-0.099989
2026-03-31,GD,cross_sectional_composite_zscore,0.221943,-0.102664
2026-03-31,IBM,cross_sectional_composite_zscore,-0.618063,-0.157246
2026-03-31,KO,cross_sectional_composite_zscore,0.485859,-0.057085
2026-03-31,MDLZ,cross_sectional_composite_zscore,0.304184,-0.035179
2026-03-31,NFLX,cross_sectional_composite_zscore,-0.192756,-0.13608
2026-03-31,PFE,cross_sectional_composite_zscore,0.770621,-0.158981
2026-03-31,ROP,cross_sectional_composite_zscore,-0.590023,-0.085639
2026-03-31,SYK,cross_sectional_composite_zscore,-0.442988,-0.135129
2026-03-31,UNP,cross_sectional_composite_zscore,0.146107,-0.00283
2026-03-31,XOM,cross_sectional_composite_zscore,1.622562,-0.182519
2026-04-30,AMAT,cross_sectional_composite_zscore,0.644114,0.089658
2026-04-30,BA,cross_sectional_composite_zscore,0.01717,-0.043369
2026-04-30,CDNS,cross_sectional_composite_zscore,0.181318,0.084939
2026-04-30,CVS,cross_sectional_composite_zscore,0.535903,0.039702
2026-04-30,ETN,cross_sectional_composite_zscore,0.694313,-0.124917
2026-04-30,HD,cross_sectional_composite_zscore,-0.56613,-0.088088
2026-04-30,JPM,cross_sectional_composite_zscore,-0.008301,-0.097066
2026-04-30,MCD,cross_sectional_composite_zscore,-0.424743,-0.10164
2026-04-30,MU,cross_sectional_composite_zscore,1.714238,0.824936
2026-04-30,PANW,cross_sectional_composite_zscore,-0.120361,0.518253
2026-04-30,QCOM,cross_sectional_composite_zscore,0.969155,0.345191
2026-04-30,SO,cross_sectional_composite_zscore,0.101151,-0.092831
2026-04-30,UBER,cross_sectional_composite_zscore,-0.506147,-0.109052
2026-04-30,WM,cross_sectional_composite_zscore,0.125555,-0.143316
2017-01-31,AAPL,ridge_cross_sectional_return_model,-0.00498,0.103113
2017-01-31,AMGN,ridge_cross_sectional_return_model,-0.002599,0.091613
2017-01-31,BKNG,ridge_cross_sectional_return_model,0.003889,0.046502
2017-01-31,CL,ridge_cross_sectional_return_model,-0.015279,0.083665
2017-01-31,DE,ridge_cross_sectional_return_model,0.035101,-0.014886
2017-01-31,GD,ridge_cross_sectional_return_model,0.010625,0.00873
2017-01-31,IBM,ridge_cross_sectional_return_model,-0.005006,-0.003022
2017-01-31,KO,ridge_cross_sectional_return_model,-0.022111,-0.039647
2017-01-31,MDLZ,ridge_cross_sectional_return_model,0.004918,-0.059259
2017-01-31,NFLX,ridge_cross_sectional_return_model,0.027687,-0.040052
2017-01-31,PFE,ridge_cross_sectional_return_model,-0.003675,0.041991
2017-01-31,ROP,ridge_cross_sectional_return_model,-0.011892,0.056195
2017-01-31,SYK,ridge_cross_sectional_return_model,-0.005729,0.007037
2017-01-31,UPS,ridge_cross_sectional_return_model,0.005349,-0.067035
2017-01-31,ZTS,ridge_cross_sectional_return_model,-0.002079,-0.072951
2017-02-28,AMD,ridge_cross_sectional_return_model,0.190304,-0.052716
2017-02-28,BAC,ridge_cross_sectional_return_model,0.056527,-0.045189
2017-02-28,CI,ridge_cross_sectional_return_model,0.007911,-0.003233
2017-02-28,CVX,ridge_cross_sectional_return_model,-0.012639,-0.046844
2017-02-28,FDX,ridge_cross_sectional_return_model,0.007722,-0.013434
