name,kind,family,weighting,sector_neutral,n_events,n_months,mean_ic,ic_t,ic_p,bh_significant,mean_spread,spread_hit_rate,net_spread_25bps,net_spread_50bps,subperiod_stable,ic_old,ic_new,top_sector_share,status
news_sentiment_raw,scenario,orthogonal,,False,0,0,,,,False,,,,,False,,,,rejected
news_sentiment_sector_neutral,scenario,orthogonal,,True,0,0,,,,False,,,,,False,,,,rejected
news_sentiment_x_surprise,scenario,orthogonal,,True,0,0,,,,False,,,,,False,,,,rejected
