setup_id,cycle,family,owning_agent,driver,cohort,is_challenge,horizon,status,n_events,n_recent_events,n_matched_control,base_rate,triggered_mean,control_mean,lift_vs_control,lift_vs_base_rate,hit_rate,control_hit_rate,hit_rate_lift_pp,payoff_ratio,ev_after_25bps,worst_decile_mean,recent_lift_vs_control,max_year_fraction,max_sector_fraction,max_ticker_fraction,reason
S8E-011,1,macro_shock_x_sensitivity,macro-cross-asset-agent,rates,cohort_rates_neg,False,20,PROMISING_SENSITIVITY_SETUP,11881,6320,5267,0.00042,0.006276,-0.000281,0.004035,0.005856,0.523272,0.492688,0.030585,1.099923,0.001276,-0.157763,0.003413,0.093931,0.293662,0.008753,"positive but misses: portfolio_beats_spy_and_cash_active, worst_decile_not_catastrophic"
