name,kind,family,ic_t,bh_significant,reject_reasons
ix_rev_growth_yoy_x_net_share_issuance,scenario,interaction,0.03,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_leverage_change,scenario,interaction,-0.96,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_fcf_to_assets,scenario,interaction,-1.52,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_dividend_growth,scenario,interaction,0.17,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_news_sentiment,scenario,interaction,1.7,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_operating_accruals,scenario,interaction,0.5,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_asset_growth,scenario,interaction,0.03,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_net_share_issuance,scenario,interaction,1.16,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_leverage_change,scenario,interaction,-1.13,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_gross_profitability_x_fcf_to_assets,scenario,interaction,-0.59,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_gross_profitability_x_dividend_growth,scenario,interaction,-2.33,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_news_sentiment,scenario,interaction,1.04,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_asset_growth,scenario,interaction,0.44,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_net_share_issuance,scenario,interaction,-0.35,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_leverage_change,scenario,interaction,1.73,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_fcf_to_assets,scenario,interaction,-0.17,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_dividend_growth,scenario,interaction,1.75,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); single-sector-dominated (>60% one sector)
ix_operating_accruals_x_news_sentiment,scenario,interaction,-0.67,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_asset_growth_x_net_share_issuance,scenario,interaction,0.33,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_asset_growth_x_leverage_change,scenario,interaction,-2.13,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_asset_growth_x_fcf_to_assets,scenario,interaction,-1.07,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_asset_growth_x_dividend_growth,scenario,interaction,-0.74,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_asset_growth_x_news_sentiment,scenario,interaction,0.76,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_leverage_change,scenario,interaction,-1.29,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_net_share_issuance_x_fcf_to_assets,scenario,interaction,-0.76,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_dividend_growth,scenario,interaction,0.83,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_news_sentiment,scenario,interaction,-0.64,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_leverage_change_x_fcf_to_assets,scenario,interaction,-1.46,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_leverage_change_x_dividend_growth,scenario,interaction,0.45,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_leverage_change_x_news_sentiment,scenario,interaction,1.02,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split
ix_fcf_to_assets_x_dividend_growth,scenario,interaction,-1.57,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_fcf_to_assets_x_news_sentiment,scenario,interaction,0.3,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_dividend_growth_x_news_sentiment,scenario,interaction,-0.86,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_earnings_surprise_x_surprise,scenario,interaction,-0.47,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_earnings_surprise_x_momentum,scenario,interaction,-0.91,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_earnings_surprise_x_quality,scenario,interaction,-0.41,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_earnings_surprise_x_value,scenario,interaction,1.17,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_eps_growth_yoy_x_surprise,scenario,interaction,-1.73,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_eps_growth_yoy_x_momentum,scenario,interaction,-1.67,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_eps_growth_yoy_x_quality,scenario,interaction,-1.64,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_eps_growth_yoy_x_value,scenario,interaction,0.01,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_surprise,scenario,interaction,0.16,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_momentum,scenario,interaction,-0.76,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_quality,scenario,interaction,-1.85,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_rev_growth_yoy_x_value,scenario,interaction,-0.07,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_surprise,scenario,interaction,-1.32,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_momentum,scenario,interaction,0.36,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_gross_profitability_x_quality,scenario,interaction,-1.12,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_gross_profitability_x_value,scenario,interaction,-1.77,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_surprise,scenario,interaction,-0.42,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_momentum,scenario,interaction,0.11,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_operating_accruals_x_quality,scenario,interaction,-1.01,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_operating_accruals_x_value,scenario,interaction,1.51,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_asset_growth_x_surprise,scenario,interaction,-1.69,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_asset_growth_x_momentum,scenario,interaction,-0.37,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_asset_growth_x_quality,scenario,interaction,-2.42,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_asset_growth_x_value,scenario,interaction,0.58,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_surprise,scenario,interaction,-1.65,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_momentum,scenario,interaction,-1.3,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_quality,scenario,interaction,-2.05,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_net_share_issuance_x_value,scenario,interaction,-0.58,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_leverage_change_x_surprise,scenario,interaction,1.06,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_leverage_change_x_momentum,scenario,interaction,1.67,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_leverage_change_x_quality,scenario,interaction,-0.46,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability
ix_leverage_change_x_value,scenario,interaction,1.63,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; single-sector-dominated (>60% one sector)
ix_fcf_to_assets_x_surprise,scenario,interaction,-0.87,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_fcf_to_assets_x_momentum,scenario,interaction,0.59,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; single-sector-dominated (>60% one sector)
ix_fcf_to_assets_x_quality,scenario,interaction,0.26,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split
ix_fcf_to_assets_x_value,scenario,interaction,-1.16,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_dividend_growth_x_surprise,scenario,interaction,-0.1,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_dividend_growth_x_momentum,scenario,interaction,0.57,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_dividend_growth_x_quality,scenario,interaction,-1.64,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_dividend_growth_x_value,scenario,interaction,-0.24,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_news_sentiment_x_surprise,scenario,interaction,-0.04,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_news_sentiment_x_momentum,scenario,interaction,-1.12,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_news_sentiment_x_quality,scenario,interaction,0.34,False,IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
ix_news_sentiment_x_value,scenario,interaction,-0.7,False,non-positive mean IC; IC t-stat below +3.0; fails Benjamini-Hochberg q=0.10 (multiple testing); does not survive 25bps cost; spread hit-rate below 0.58 and net spread not strongly compensating; old-cohort-only / fails old-new cohort split; fails pre/post-2020 (subperiod) stability; single-sector-dominated (>60% one sector)
