exp_id,cycle,family,agent,driver,cohort,is_challenge,real_external_data,needs_provider,status,promotion,n_events,n_recent_events,lift_vs_control,ev_after_25bps,worst_decile_mean,recent_lift_vs_control,hit_rate,reason,alpha_promotion,provider_limited
S8J-RATES-EARNPOS-20,1,C_earnings_surprise_x_sensitivity,earnings-event-agent,earnings_surprise,cohort_rates_neg,False,True,False,REJECTED,REJECTED,870,394,-0.000356,0.001528,-0.153022,-0.000261,0.514943,"insufficient events (total=870, recent=394)",REJECTED,False
S8J-RATES-SECLEAD-20,1,F_s8e011_plus_external_confirmation,sensitivity-signal-agent,rates,cohort_sector_lead,False,True,False,REJECTED,REJECTED,9907,5211,0.000733,-0.001001,-0.202677,1.4e-05,0.513576,non-positive EV after 25bps (-0.001001),REJECTED,False
S8J-OIL-POS-20,1,F_s8e011_plus_external_confirmation,sensitivity-signal-agent,oil,cohort_oil_pos,False,True,False,REJECTED,REJECTED,17389,10094,-0.001752,-0.009983,-0.165153,-0.002083,0.459716,non-positive EV after 25bps (-0.009983),REJECTED,False
S8J-OIL-SECLEAD-20,1,F_s8e011_plus_external_confirmation,sensitivity-signal-agent,oil,cohort_sector_lead,False,True,False,REJECTED,REJECTED,8053,4951,0.000142,-0.008383,-0.175076,7e-06,0.45958,non-positive EV after 25bps (-0.008383),REJECTED,False
S8J-USD-NEG-20,1,F_s8e011_plus_external_confirmation,sensitivity-signal-agent,usd,cohort_usd_neg,False,True,False,REJECTED,REJECTED,15438,10289,-6.6e-05,-0.007944,-0.164245,-0.007721,0.465604,non-positive EV after 25bps (-0.007944),REJECTED,False
S8J-USD-SECLEAD-20,1,F_s8e011_plus_external_confirmation,sensitivity-signal-agent,usd,cohort_sector_lead,False,True,False,REJECTED,REJECTED,5620,3428,-0.00378,-0.008406,-0.193637,-0.009419,0.462633,non-positive EV after 25bps (-0.008406),REJECTED,False
